LocationID,06:00-06:14,06:15-06:29,06:30-06:44,06:45-06:59,07:00-07:14,07:15-07:29,07:30-07:44,07:45-07:59,08:00-08:14,08:15-08:29,08:30-08:44,08:45-08:59,09:00-09:14,09:15-09:29,09:30-09:44,09:45-09:59,10:00-10:14,10:15-10:29,10:30-10:44,10:45-10:59,11:00-11:14,11:15-11:29,11:30-11:44,11:45-11:59,12:00-12:14,12:15-12:29,12:30-12:44,12:45-12:59,13:00-13:14,13:15-13:29,13:30-13:44,13:45-13:59,14:00-14:14,14:15-14:29,14:30-14:44,14:45-14:59,15:00-15:14,15:15-15:29,15:30-15:44,15:45-15:59,16:00-16:14,16:15-16:29,16:30-16:44,16:45-16:59,17:00-17:14,17:15-17:29,17:30-17:44,17:45-17:59,18:00-18:14,18:15-18:29,18:30-18:44,18:45-18:59,19:00-19:14,19:15-19:29,19:30-19:44,19:45-19:59,20:00-20:14,20:15-20:29,20:30-20:44,20:45-20:59,21:00-21:14,21:15-21:29,21:30-21:44,21:45-21:59
8146,0,0,0.25,0.25,0.5,0.55,1.283333333,3.666666667,2.483333333,3.6,2.016666667,1.833333333,1.45,0.366666667,1.466666667,1.966666667,1.216666667,1.016666667,0.833333333,1.233333333,0.716666667,0.95,1.583333333,1.6,1.8,1.333333333,0.8,1.15,1.116666667,1.35,0.9,0.95,0.933333333,1.166666667,0.316666667,1,1.15,0.883333333,2.95,14.86666667,3.8,1.766666667,2.3,1.733333333,0.8,0.733333333,0.933333333,0.466666667,1.2,1.066666667,0.683333333,0.933333333,0.533333333,0.6,0.533333333,0.083333333,0.15,0.1,0.216666667,0,0.366666667,0.1,0,0
8148,1.883333333,0.383333333,0.683333333,1.2,1.05,2.116666667,7.516666667,5.283333333,5.4,6.216666667,6.083333333,4.4,4.383333333,3.166666667,4.25,3.9,2.233333333,4.033333333,3.483333333,4.416666667,3.983333333,3.683333333,3.583333333,5.35,4.516666667,4.85,3.833333333,4.266666667,4.916666667,3.333333333,3.85,3.5,3.7,6.316666667,4.833333333,11.11666667,8.933333333,3.166666667,5.916666667,10.88333333,8.25,5.133333333,5.4,6.6,5.366666667,3.983333333,5.616666667,5.116666667,6.283333333,4.366666667,2.75,2.65,2.516666667,2.416666667,2.2,1.05,1.516666667,0.283333333,0.716666667,0.433333333,0.433333333,0.1,0.25,0.183333333
8149,0.128205128,0,0.179487179,1.794871795,1.717948718,0.974358974,0.564102564,1.179487179,2.435897436,0.435897436,0.128205128,0,0,0,0.256410256,0,0,0,0,0.256410256,0,0.282051282,0,0,0.794871795,0.461538462,0.692307692,0.307692308,0.384615385,0.435897436,0.846153846,0.153846154,0.179487179,1.076923077,0.846153846,0.435897436,0.384615385,0.435897436,0.307692308,0.461538462,0.256410256,0,0,0,0,0.128205128,0,0,0,0.153846154,0.179487179,0,0,0,0,0,0,0,0,0,0,0,0,0
8152,0.238095238,2.079365079,2.984126984,1.222222222,1.444444444,5.365079365,6.888888889,8.746031746,10.84126984,11.47619048,7.126984127,4.492063492,8.063492063,7.825396825,8.523809524,7.158730159,11.49206349,9.476190476,9.714285714,9.825396825,11.84126984,11.50793651,11.25396825,11.63492063,12.06349206,12.58730159,12.74603175,13.01587302,13.44444444,12.74603175,12.79365079,9.587301587,11.04761905,13.0952381,14.49206349,20.49206349,23.06349206,13.9047619,13.55555556,17.47619048,21.92063492,18.57142857,16.74603175,15.73015873,22.9047619,20.01587302,19.61904762,17.88888889,18.03174603,18.41269841,19.06349206,15.14285714,15.77777778,13.44444444,12.61904762,10.76190476,13.6984127,5.746031746,6.158730159,5.603174603,4.777777778,4.746031746,4.063492063,3.666666667
8153,0,0.2,0.133333333,0.35,0.316666667,0.616666667,1.333333333,1.2,0.766666667,0.85,1.433333333,0.25,0.766666667,0.616666667,0.533333333,0.566666667,1.316666667,1.333333333,0.45,1.166666667,0.533333333,0.666666667,0.5,0.266666667,1.433333333,1.183333333,1.283333333,1,1.3,0.6,0.533333333,0.9,1.733333333,0.866666667,0.766666667,1.483333333,1.783333333,1.433333333,1.9,2.8,1.7,3.116666667,1.366666667,1,1.15,1.3,1.033333333,1.683333333,1.233333333,1.283333333,1.433333333,1,0.733333333,0.516666667,0,0.35,0.3,0.116666667,0.166666667,0.1,0.266666667,0,0.083333333,0
8154,0,0,0,0,0,0,0,0,0.263157895,0,0.578947368,0.157894737,0.736842105,0.315789474,0.131578947,0.157894737,0.157894737,0,0,0,0,0,0.157894737,0.263157895,0,0,0.263157895,0,0,0.131578947,0.157894737,0,0.131578947,0,0.552631579,0.631578947,0.763157895,2.973684211,2.157894737,1.842105263,1.184210526,0.578947368,0.131578947,0.131578947,0,0.131578947,0.605263158,0.315789474,0,0.263157895,0.210526316,0.315789474,0.131578947,0,0,0,0,0,0,0,0,0,0,0
8156,0,0,0,0,0,0,0.138888889,0,0.833333333,0.972222222,0.777777778,0,0,0,0.166666667,0,0,0.166666667,0.555555556,0,0,0,0.138888889,0.222222222,0,0,0.305555556,0,0,0.138888889,0,0,0,0,0.277777778,1.027777778,0.611111111,0.5,0.472222222,0.527777778,1.083333333,0.527777778,0.5,0.472222222,0.305555556,0.277777778,0.138888889,0,0,0.333333333,0,0.25,0,0,0.138888889,0.166666667,0.166666667,0,0,0,0,0,0,0
8157,0.157894737,0,2.01754386,3.771929825,0.368421053,0.105263158,4.368421053,2.01754386,1.98245614,0.49122807,2.842105263,0.298245614,0.087719298,0.50877193,0.192982456,0.49122807,0.368421053,0.192982456,0.087719298,0.368421053,0.315789474,0.456140351,0,0.578947368,0.087719298,0.526315789,0.210526316,0.210526316,0.421052632,0,0.578947368,0.719298246,0.175438596,0.403508772,0.280701754,0.649122807,0.087719298,0.315789474,0.210526316,0.894736842,0.385964912,0.105263158,0.087719298,0.807017544,0.473684211,0.438596491,0.122807018,0.228070175,0.421052632,0.456140351,0.298245614,0.263157895,0,0,0,0.192982456,0.087719298,0,0,0.087719298,0.105263158,0.140350877,0.105263158,0.280701754
8158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8159,0,0.637931034,0.275862069,0.275862069,1.25862069,1.603448276,2.655172414,1.051724138,0.775862069,0.913793103,0.586206897,0.275862069,0.810344828,1.034482759,1.310344828,0.431034483,0.637931034,0.431034483,0.896551724,0.775862069,0.844827586,0.568965517,0.586206897,0.586206897,0.293103448,0.982758621,0.75862069,1.206896552,1.120689655,0.586206897,0.379310345,0.396551724,0.448275862,0.275862069,0.672413793,0.517241379,1.293103448,1.379310345,0.586206897,1.120689655,0.603448276,0.379310345,0.310344828,1.224137931,0.534482759,0.982758621,0.551724138,0.310344828,0.25862069,0.431034483,0.086206897,0.172413793,0.172413793,0.189655172,0.086206897,0,0.120689655,0,0,0,0,0,0,0
