LocationID,latitude,longitude,transport_mode,node_ID
INNCY326,51.55596241,-0.164463307,bike,578
INNCY328,51.50849798,-0.20440073,bike,579
INNCY329,51.49693623,-0.213989015,bike,580
INNCY330,51.49240849,-0.186738185,bike,581
INNCY331,51.49468048,-0.20759446,bike,582
INNCY332,51.48903949,-0.175348391,bike,583
INNCY333,51.55179393,-0.161847237,bike,584
INNCY334,51.51365069,-0.179899371,bike,585
INNCY335,51.56391552,-0.14469406,bike,586
INNCY338,51.52182841,-0.022365292,bike,587
INNCY339,51.55547215,-0.066750725,bike,588
INNCY340,51.57687785,-0.065871363,bike,589
INNCY341,51.53613273,-0.101657713,bike,590
INNCY342,51.52472594,-0.053118512,bike,591
INNCY343,51.56440812,-0.129841794,bike,592
INNCY344,51.55338041,-0.041480461,bike,593
INNCY345,51.56200604,-0.056186733,bike,594
INNCY346,51.56718715,-0.110219567,bike,595
INNCY347,51.46677175,-0.104912211,bike,596
INNCY348,51.45050888,-0.126468945,bike,597
INNCY349,51.46379974,-0.117473913,bike,598
INNCY350,51.42829659,-0.055220683,bike,599
INNCY351,51.48995532,-0.070215,bike,600
INNCY352,51.44566966,-0.137114708,bike,601
INNCY353,51.46068712,-0.098455952,bike,602
INNCY354,51.48890639,-0.097930259,bike,603
INNCY355,51.44214965,-0.125587945,bike,604
INNCY356,51.46096448,-0.071394992,bike,605
INNCY357,51.43032898,-0.105183357,bike,606
INNCY358,51.46775834,-0.120953609,bike,607
INNCY359,51.46536415,-0.078652768,bike,608
INNCY360,51.43087952,-0.099751385,bike,609
INNCY361,51.47656848,-0.142235491,bike,610
INNCY363,51.4747754,-0.188560676,bike,611
INNCY364,51.46996259,-0.139062627,bike,612
INNCY365,51.45280577,-0.222577194,bike,613
INNCY366,51.45232908,-0.209570317,bike,614
INNCY368,51.51093059,-0.234323539,bike,615
INNCY369,51.51397409,-0.239379801,bike,616
INNCY370,51.51923667,-0.217484141,bike,617
INNCY371,51.49636691,-0.163732161,bike,618
INNCY372,51.54401916,-0.146080329,bike,619
INNCY373,51.50002373,-0.1750538,bike,620
INNCY374,51.54964155,-0.147351819,bike,621
INNCY376,51.50297189,-0.231907941,bike,622
INNCY377,51.49850955,-0.195169249,bike,623
INNCY378,51.50855858,-0.197798363,bike,624
INNCY379,51.53607121,-0.170800611,bike,625
INNCY380,51.53054695,-0.145416621,bike,626
INNCY381,51.50920058,-0.244276081,bike,627
INNCY382,51.55309389,-0.137648023,bike,628
INNCY383,51.49719351,-0.160817555,bike,629
INNCY384,51.49877003,-0.202175344,bike,630
INNCY385,51.53060105,-0.206731858,bike,631
INNCY386,51.51563222,-0.170855668,bike,632
INNCY387,51.5176181,-0.192223162,bike,633
INNCY388,51.55775695,-0.145911243,bike,634
INNCY389,51.50074502,-0.168253212,bike,635
INNCY390,51.53505338,-0.179362964,bike,636
INNCY391,51.49791755,-0.180137202,bike,637
INNCY393,51.50927024,-0.213751706,bike,638
INNCY394,51.51079431,-0.2005059,bike,639
INNCY395,51.49020036,-0.146161283,bike,640
INNCY396,51.57417388,-0.139456319,bike,641
INNCY398,51.4934547,-0.185774706,bike,642
INNCY399,51.54382327,-0.138819756,bike,643
INNCY400,51.52723962,-0.172466479,bike,644
INNCY401,51.5478187,-0.166983368,bike,645
INNCY402,51.52336109,-0.19493642,bike,646
INNCY403,51.50966987,-0.239588965,bike,647
INNCY404,51.55014879,-0.190804095,bike,648
INNCY405,51.53012266,-0.062966129,bike,649
INNCY406,51.53870047,-0.106410457,bike,650
INNCY407,51.5493137,-0.115474878,bike,651
INNCY408,51.53713598,-0.115357891,bike,652
INNCY409,51.50391492,-0.043803915,bike,653
INNCY410,51.54250343,-0.069391536,bike,654
INNCY411,51.54437032,-0.049063989,bike,655
INNCY412,51.54697739,-0.042000637,bike,656
INNCY413,51.5113797,-0.01761523,bike,657
INNCY414,51.51486285,-0.027927673,bike,658
INNCY415,51.53856615,-0.108117604,bike,659
INNCY416,51.56624644,-0.109320698,bike,660
INNCY417,51.51791714,-0.038461889,bike,661
INNCY418,51.53991709,-0.052196257,bike,662
INNCY419,51.53158515,-0.035192645,bike,663
INNCY420,51.572615,-0.112231245,bike,664
INNCY421,51.51167465,-0.029247129,bike,665
INNCY422,51.54020163,-0.099700237,bike,666
INNCY423,51.51325533,-0.039858375,bike,667
INNCY424,51.53714276,-0.092963885,bike,668
INNCY425,51.51745597,-0.013200279,bike,669
INNCY426,51.51684112,-0.060819973,bike,670
INNCY427,51.56240745,-0.098240798,bike,671
INNCY428,51.5648988,-0.123963731,bike,672
INNCY429,51.50710186,-0.059172858,bike,673
INNCY430,51.54529259,-0.07824414,bike,674
INNCY431,51.55866209,-0.09796425,bike,675
INNCY432,51.55907576,-0.062789264,bike,676
INNCY433,51.54259924,-0.056134159,bike,677
INNCY434,51.5636802,-0.058452695,bike,678
INNCY435,51.52285855,-0.046812209,bike,679
INNCY436,51.55947698,-0.115025912,bike,680
INNCY437,51.52896207,-0.129420481,bike,681
INNCY438,51.51252029,-0.056751946,bike,682
INNCY439,51.53296363,-0.075490464,bike,683
INNCY440,51.57764222,-0.081209563,bike,684
INNCY441,51.56758767,-0.06854551,bike,685
INNCY442,51.51576844,-0.048196511,bike,686
INNCY443,51.47458368,-0.066198223,bike,687
INNCY444,51.48969732,-0.098459123,bike,688
INNCY445,51.46164016,-0.021283037,bike,689
INNCY446,51.46618829,-0.066970716,bike,690
INNCY447,51.47958977,-0.070940609,bike,691
INNCY448,51.46831062,-0.05446993,bike,692
INNCY449,51.48213862,-0.074462442,bike,693
INNCY451,51.43424622,-0.129033486,bike,694
INNCY453,51.4353542,-0.107306203,bike,695
INNCY455,51.45973937,-0.029628199,bike,696
INNCY456,51.46680956,-0.106695929,bike,697
INNCY457,51.47309637,-0.100085493,bike,698
INNCY458,51.44728938,-0.100753964,bike,699
INNCY459,51.45929381,-0.11463636,bike,700
INNCY460,51.48808636,-0.03994415,bike,701
INNCY461,51.479636,-0.028842777,bike,702
INNCY462,51.43921574,-0.127693707,bike,703
INNCY463,51.43574224,-0.056285688,bike,704
INNCY464,51.48729487,-0.107820796,bike,705
INNCY465,51.46791979,-0.127109222,bike,706
INNCY466,51.46274907,-0.082606398,bike,707
INNCY467,51.47352017,-0.133186847,bike,708
INNCY468,51.42973144,-0.104934748,bike,709
INNCY469,51.42824836,-0.082310423,bike,710
INNCY470,51.47414822,-0.113433571,bike,711
INNCY471,51.44423766,-0.105557448,bike,712
INNCY472,51.42553311,-0.136984363,bike,713
INNCY473,51.49314745,-0.024298346,bike,714
INNCY474,51.48573926,-0.062125405,bike,715
INNCY475,51.47670162,-0.055063342,bike,716
INNCY476,51.42818051,-0.065050831,bike,717
INNCY477,51.44714846,-0.115424506,bike,718
INNCY478,51.46997137,-0.092051388,bike,719
INNCY479,51.42907679,-0.121807336,bike,720
INNCY480,51.47927659,-0.11695191,bike,721
INNCY481,51.45752793,-0.225618094,bike,722
INNCY482,51.44347042,-0.203038416,bike,723
INNCY484,51.48402049,-0.179322258,bike,724
INNCY485,51.48591102,-0.21514,bike,725
INNCY486,51.427072,-0.170165198,bike,726
INNCY487,51.46317073,-0.150841528,bike,727
INNCY488,51.43559076,-0.161149131,bike,728
INNCY489,51.45368968,-0.142128138,bike,729
INNCY491,51.44583215,-0.188799658,bike,730
INNCY492,51.4231948,-0.167198821,bike,731
INNCY493,51.47344644,-0.167849365,bike,732
INNCY494,51.4752311,-0.153781051,bike,733
INNCY495,51.46195982,-0.210143552,bike,734
INNCY496,51.47350483,-0.215955446,bike,735
INNCY497,51.45787058,-0.237005183,bike,736
INNCY498,51.4313998,-0.177242929,bike,737
INNCY499,51.46540627,-0.228652568,bike,738
INNCY502,51.45044158,-0.187393917,bike,739
INNCY503,51.4681551,-0.150999962,bike,740
INNCY505,51.47063602,-0.169272224,bike,741
INNCY508,51.44136474,-0.174428809,bike,742
INNCY510,51.47051696,-0.206957793,bike,743
INNCY511,51.42562304,-0.155177002,bike,744
INNCY512,51.45763746,-0.200941891,bike,745
INNCY513,51.45092408,-0.246311088,bike,746
INNCY514,51.47468551,-0.200242454,bike,747
INNCY515,51.47967448,-0.190771603,bike,748
INNCY517,51.45782839,-0.163379166,bike,749
INNCY518,51.52495762,-0.167988077,bike,750
INNCY519,51.52257008,-0.201396734,bike,751
INNCY520,51.5019473,-0.184270374,bike,752
INNCY521,51.53696067,-0.1546728,bike,753
INNCY522,51.48984126,-0.231796568,bike,754
INNCY523,51.5100379,-0.182939959,bike,755
INNCY524,51.51870324,-0.178083618,bike,756
INNCY525,51.56340415,-0.178634774,bike,757
INNCY526,51.51795255,-0.243233299,bike,758
INNCY527,51.49939913,-0.198635145,bike,759
INNCY528,51.55572268,-0.149773438,bike,760
INNCY529,51.52654141,-0.216492491,bike,761
INNCY530,51.55503279,-0.026320458,bike,762
INNCY531,51.56976709,-0.106259775,bike,763
INNCY532,51.53297362,-0.040784894,bike,764
INNCY533,51.50056757,-0.05883093,bike,765
INNCY534,51.5512046,-0.029688345,bike,766
INNCY535,51.52376548,-0.030599151,bike,767
INNCY536,51.5520271,-0.06396863,bike,768
INNCY537,51.50446085,-0.027541073,bike,769
INNCY538,51.55780473,-0.106670165,bike,770
INNCY539,51.49626993,-0.016959871,bike,771
INNCY540,51.51357195,0.002614059,bike,772
INNCY541,51.54906463,-0.104480104,bike,773
INNCY542,51.5302327,-0.006732804,bike,774
INNCY543,51.53233035,-0.067601584,bike,775
INNCY544,51.51303046,-0.036092043,bike,776
INNCY545,51.49832089,-0.036234581,bike,777
INNCY546,51.56244748,-0.051897291,bike,778
INNCY547,51.53360762,-0.049149326,bike,779
INNCY548,51.55805817,-0.090127117,bike,780
INNCY549,51.51927788,-0.034871957,bike,781
INNCY550,51.5733398,-0.059094581,bike,782
INNCY551,51.54253247,-0.041845332,bike,783
INNCY552,51.51647805,-0.02184757,bike,784
INNCY553,51.49995768,-0.045932864,bike,785
INNCY555,51.5338412,-0.09454374,bike,786
INNCY556,51.53644017,-0.019093185,bike,787
INNCY557,51.50766586,-0.059019196,bike,788
INNCY558,51.53550396,-0.12181297,bike,789
INNCY559,51.46573826,-0.096072004,bike,790
INNCY560,51.49340083,-0.014808241,bike,791
INNCY561,51.48372759,-0.107435562,bike,792
INNCY562,51.49200543,-0.051170811,bike,793
INNCY563,51.47210099,-0.022486334,bike,794
INNCY564,51.45726888,-0.064324723,bike,795
INNCY565,51.48087745,-0.072686516,bike,796
INNCY567,51.44140061,-0.091429275,bike,797
INNCY568,51.48880413,-0.012069393,bike,798
INNCY569,51.47863181,-0.037598871,bike,799
INNCY570,51.47294431,-0.105693175,bike,800
INNCY571,51.46220209,-0.0247426,bike,801
INNCY572,51.45497491,-0.111690879,bike,802
INNCY573,51.42477215,-0.098005339,bike,803
INNCY574,51.46836266,-0.212513395,bike,804
INNCY575,51.48120998,-0.166890162,bike,805
INNCY576,51.44046137,-0.224509749,bike,806
INNCY577,51.48307199,-0.186590059,bike,807
INNCY578,51.4739099,-0.17739211,bike,808
INNCY579,51.46140336,-0.194963593,bike,809
INNCY580,51.46846886,-0.179091918,bike,810
INNCY582,51.43072947,-0.147677607,bike,811
INNCY583,51.44793558,-0.222823885,bike,812
INNCY584,51.45185682,-0.193440325,bike,813
INNCY587,51.47367283,-0.180655842,bike,814
INNCY588,51.44013722,-0.137555662,bike,815
INNCY589,51.45052394,-0.167817268,bike,816
INNCY590,51.49985649,-0.17991589,bike,817
INNCY591,51.55089036,-0.13932465,bike,818
INNCY592,51.51657325,-0.021627245,bike,819
INNCY593,51.5453104,-0.125476238,bike,820
INNCY594,51.54490325,-0.096836264,bike,821
INNCY595,51.45650643,-0.04547165,bike,822
INNCY596,51.47094556,-0.107215844,bike,823
INNCY597,51.44479883,-0.206986787,bike,824
QWPCY007,51.49349943,-0.079040218,bike,825
QWPCY008,51.48932065,-0.073180341,bike,826
QWPCY010,51.48429846,-0.044672363,bike,827
QWPCY011,51.48176145,-0.033316659,bike,828
QWPCY012,51.47973547,-0.026202981,bike,829
QWPCY016,51.47806317,-0.019290619,bike,830
QWPCY025,51.56760829,-0.051301522,bike,831
QWPCY026,51.55869961,-0.038525315,bike,832
QWPCY027,51.55993894,-0.044891998,bike,833
QWPCY028,51.55385253,-0.049307411,bike,834
QWPCY029,51.54608236,-0.050894536,bike,835
QWPCY030,51.54036382,-0.066698887,bike,836
QWPCY031,51.54154358,-0.083795576,bike,837
QWPCY032,51.53265341,-0.103374052,bike,838
QWPCY037,51.53641338,-0.171983695,bike,839
QWPCY038,51.54359603,-0.182252443,bike,840
QWPCY039,51.5479227,-0.196906753,bike,841
QWPCY042,51.45609177,-0.149587461,bike,842
QWPCY050,51.49385321,-0.094108444,bike,843
QWPCY051,51.48830767,-0.090969114,bike,844
QWPCY052,51.47933353,-0.089342071,bike,845
QWPCY053,51.46800761,-0.084675215,bike,846
QWPCY054,51.46069041,-0.08760157,bike,847
QWPCY055,51.45247605,-0.083497439,bike,848
QWPCY056,51.4484163,-0.090964032,bike,849
QWPCY057,51.44448241,-0.085199229,bike,850
QWPCY058,51.4439582,-0.097740707,bike,851
QWPCY059,51.43639962,-0.094126844,bike,852
QWPCY060,51.4248028,-0.081677921,bike,853
QWPCY061,51.43953981,-0.083204448,bike,854
QWPCY062,51.43110974,-0.085715242,bike,855
QWPCY063,51.43145827,-0.077888872,bike,856
QWPCY068,51.54235607,-0.028628447,bike,857
QWPCY069,51.53776889,-0.031249235,bike,858
QWPCY070,51.5377054,-0.029074559,bike,859
QWPCY071,51.52780474,-0.040358046,bike,860
QWPCY072,51.5338916,-0.033305399,bike,861
QWPCY073,51.53252222,-0.027265466,bike,862
QWPCY074,51.52839896,-0.032878931,bike,863
QWPCY080,51.48214761,-0.124394836,bike,864
QWPCY081,51.43621545,-0.143729265,bike,865
QWPCY082,51.46842897,-0.136490211,bike,866
QWPCY083,51.46459349,-0.1412966,bike,867
QWPCY084,51.45968881,-0.148448719,bike,868
QWPCY085,51.45143377,-0.142205329,bike,869
QWPCY086,51.45194775,-0.151395792,bike,870
QWPCY087,51.44671948,-0.145476363,bike,871
QWPCY088,51.43319645,-0.145592445,bike,872
QWPCY089,51.43082707,-0.142480291,bike,873
QWPCY090,51.42858117,-0.137522113,bike,874
QWPCY091,51.42230776,-0.137173063,bike,875
QWPCY100,51.47710998,-0.125969559,bike,876
QWPCY101,51.45218398,-0.157834206,bike,877
QWPCY103,51.44451561,-0.182174653,bike,878
QWPCY110,51.5262781,-0.046954197,bike,879
QWPCY111,51.52273779,-0.054154715,bike,880
QWPCY113,51.48820839,-0.054832972,bike,881
QWPCY114,51.48540008,-0.049263139,bike,882
3013,51.55452258,0.059344272,bus,883
3015,51.49351301,-0.21595233,bus,884
3019,51.435954,-0.127855854,bus,885
3022,51.5055921,-0.227368406,bus,886
3023,51.53819823,-0.185005407,bus,887
3025,51.50555142,-0.226462189,bus,888
3029,51.50629592,-0.231102019,bus,889
3030,51.50601704,-0.229902413,bus,890
3031,51.50652699,-0.237490998,bus,891
3032,51.50637194,-0.236747677,bus,892
3038,51.45526672,-0.110268243,bus,893
305,51.54758119,-0.056138162,bus,894
3054,51.50658773,-0.241537796,bus,895
306,51.54526734,-0.055429131,bus,896
307,51.54526328,-0.055184124,bus,897
30743,51.59578409,-0.109162724,bus,898
308,51.54654079,-0.056845952,bus,899
31,51.49595664,-0.143954044,bus,900
31090,51.46817435,-0.211368939,bus,901
312,51.55727859,-0.120367873,bus,902
314,51.55654595,-0.117859143,bus,903
31498,51.48907035,-0.133315175,bus,904
315,51.55856703,-0.118280627,bus,905
3162,51.55630137,-0.138036331,bus,906
3177,51.51425158,-0.108750488,bus,907
3178,51.51386535,-0.110452722,bus,908
318,51.54689763,-0.075767902,bus,909
3182,51.53126266,-0.176731595,bus,910
3183,51.53243988,-0.177838002,bus,911
3184,51.53429553,-0.179782506,bus,912
3185,51.534967,-0.180750619,bus,913
3186,51.53757508,-0.184251536,bus,914
319,51.54666967,-0.075575602,bus,915
3191,51.49816119,-0.183671669,bus,916
3192,51.49825373,-0.183840876,bus,917
3197,51.42244212,-0.160483122,bus,918
3198,51.42362219,-0.161759044,bus,919
32,51.49600157,-0.143952219,bus,920
320,51.54620118,-0.073331025,bus,921
3200,51.50129562,-0.025948731,bus,922
3201,51.50036349,-0.026133094,bus,923
3217,51.56147804,-0.047134379,bus,924
3218,51.56119781,-0.048127446,bus,925
3234,51.51218509,-0.171238745,bus,926
3235,51.51204849,-0.171128923,bus,927
3237,51.5104069,-0.184121395,bus,928
3238,51.51017995,-0.189217497,bus,929
3239,51.50993024,-0.191100814,bus,930
324,51.53979877,-0.141348902,bus,931
3243,51.50568719,-0.2111252,bus,932
3246,51.45712973,-0.143571838,bus,933
3247,51.45658564,-0.143853008,bus,934
3249,51.52039448,-0.179284575,bus,935
325,51.53842966,-0.14234198,bus,936
3251,51.51974299,-0.178445716,bus,937
3253,51.52276896,-0.194440897,bus,938
3254,51.52369072,-0.198829914,bus,939
3256,51.52571783,-0.204357695,bus,940
3257,51.52498232,-0.203305457,bus,941
3259,51.52691465,-0.211475477,bus,942
3260,51.52717005,-0.212892684,bus,943
3263,51.5284175,-0.21745718,bus,944
3265,51.52983128,-0.223514825,bus,945
3297,51.4962253,-0.112334861,bus,946
33,51.4960705,-0.143762133,bus,947
330,51.54135217,-0.138935,bus,948
33000,51.49059646,-0.22345582,bus,949
33001,51.48997504,-0.223393548,bus,950
33015,51.47240857,-0.164161577,bus,951
33037,51.60062821,-0.134274369,bus,952
33038,51.60007307,-0.13499022,bus,953
33056,51.43659447,-0.018567143,bus,954
33062,51.51600827,-0.142144561,bus,955
33066,51.51988423,-0.143860667,bus,956
33071,51.51589797,-0.143129124,bus,957
33091,51.46127859,-0.158605272,bus,958
33092,51.54219658,-0.10294844,bus,959
33093,51.52016192,-0.118955988,bus,960
33096,51.54196114,-0.14104448,bus,961
33097,51.53907123,-0.138566604,bus,962
33099,51.53600733,-0.135894276,bus,963
331,51.54231502,-0.137842967,bus,964
33100,51.47438264,-0.044318823,bus,965
33101,51.47440123,-0.044894027,bus,966
33107,51.51833949,-0.119146386,bus,967
33109,51.50028233,-0.092413841,bus,968
33137,51.49663405,-0.102002666,bus,969
33138,51.49681751,-0.102225556,bus,970
33141,51.57235268,-0.149964098,bus,971
33153,51.53596942,-0.122240806,bus,972
33180,51.55889484,-0.196415125,bus,973
332,51.52470912,-0.202494524,bus,974
33257,51.49344785,-0.173746205,bus,975
33259,51.54292533,-0.143442404,bus,976
33260,51.53716203,-0.139524095,bus,977
33261,51.53665418,-0.142659401,bus,978
33263,51.5271839,-0.088291009,bus,979
33266,51.57208538,-0.157551029,bus,980
33272,51.4576386,-0.189915733,bus,981
33273,51.45781069,-0.189995292,bus,982
33274,51.45836552,-0.195069045,bus,983
33283,51.51699305,-0.169316595,bus,984
33284,51.51670029,-0.17245597,bus,985
33288,51.53866791,-0.140919112,bus,986
33290,51.53411563,-0.139085985,bus,987
33291,51.53344284,-0.138623197,bus,988
33320,51.55965439,-0.110402012,bus,989
33321,51.5579962,-0.111855662,bus,990
33322,51.55638478,-0.116221264,bus,991
33325,51.55535633,-0.118817052,bus,992
33326,51.55366283,-0.122565259,bus,993
33327,51.55294322,-0.123114174,bus,994
33328,51.55146499,-0.120650791,bus,995
33329,51.55031072,-0.118765573,bus,996
33330,51.55707629,-0.120650306,bus,997
33331,51.55817698,-0.113031131,bus,998
33332,51.54344247,-0.192685304,bus,999
33346,51.52498988,-0.077297113,bus,1000
33347,51.52730048,-0.079463177,bus,1001
33378,51.53821484,-0.15208417,bus,1002
33385,51.5135099,-0.096257014,bus,1003
33395,51.56052557,-0.072740076,bus,1004
33396,51.55977181,-0.070102971,bus,1005
334,51.52320336,-0.201645668,bus,1006
33413,51.55720433,-0.069822156,bus,1007
33426,51.45707281,-0.01389464,bus,1008
33431,51.51485117,-0.073212919,bus,1009
33432,51.50352935,-0.115260657,bus,1010
33434,51.45806018,-0.195095485,bus,1011
33436,51.52805482,-0.088759116,bus,1012
33438,51.45053892,-0.24220971,bus,1013
33439,51.4733142,-0.06556073,bus,1014
33440,51.47222035,-0.067939678,bus,1015
33441,51.47144734,-0.069599422,bus,1016
33442,51.47198321,-0.069375214,bus,1017
33445,51.4948667,-0.142701756,bus,1018
33447,51.49693816,-0.145743846,bus,1019
33452,51.49111305,-0.050503012,bus,1020
33453,51.49285965,-0.047921892,bus,1021
33469,51.47262031,-0.069837894,bus,1022
33477,51.4973645,-0.144271435,bus,1023
33490,51.48901061,-0.044672423,bus,1024
33510,51.50026346,-0.075297874,bus,1025
3352,51.5014931,-0.178755658,bus,1026
33531,51.53633426,-0.144604615,bus,1027
33533,51.54250521,-0.147583988,bus,1028
33548,51.52491419,-0.139518817,bus,1029
33549,51.5257063,-0.138434162,bus,1030
33584,51.51026861,-0.050578866,bus,1031
33586,51.51105767,-0.05857239,bus,1032
3359,51.49376228,-0.125286698,bus,1033
3360,51.49358808,-0.125077756,bus,1034
33604,51.52374141,-0.102792965,bus,1035
33606,51.49007285,-0.065341195,bus,1036
33607,51.48983259,-0.065495414,bus,1037
33610,51.49183536,-0.065338604,bus,1038
33611,51.48556281,-0.064509455,bus,1039
33614,51.4938841,-0.100445797,bus,1040
33616,51.49433412,-0.100470308,bus,1041
33617,51.49443052,-0.100869673,bus,1042
33618,51.49407036,-0.100841424,bus,1043
33619,51.49383647,-0.100836739,bus,1044
33623,51.49525013,-0.102060153,bus,1045
33624,51.49643044,-0.099979765,bus,1046
33625,51.4969324,-0.099324984,bus,1047
33626,51.49627347,-0.099726971,bus,1048
33627,51.49491768,-0.098746102,bus,1049
33628,51.49477004,-0.097959899,bus,1050
33630,51.51479061,-0.145321622,bus,1051
33683,51.51413038,-0.074771054,bus,1052
33692,51.59008021,-0.102311296,bus,1053
33694,51.59035903,-0.102314113,bus,1054
33696,51.59008231,-0.102441136,bus,1055
33705,51.55470509,0.044797167,bus,1056
33707,51.55076531,-0.052930105,bus,1057
33739,51.44459032,-0.240106919,bus,1058
33740,51.44362919,-0.240777024,bus,1059
33760,51.59782168,-0.110608613,bus,1060
33761,51.52051021,-0.166508915,bus,1061
33775,51.54241004,-0.173632571,bus,1062
33776,51.54172338,-0.175736683,bus,1063
33777,51.46516305,0.008988149,bus,1064
33780,51.51382082,-0.096575534,bus,1065
33782,51.47237546,-0.033993948,bus,1066
33783,51.47251103,-0.03349854,bus,1067
33784,51.47064944,-0.035637621,bus,1068
33785,51.47040536,-0.035561713,bus,1069
33786,51.46691237,-0.035870117,bus,1070
33787,51.46677493,-0.035717646,bus,1071
33797,51.54666092,-0.180414015,bus,1072
33798,51.54447156,-0.175511398,bus,1073
33799,51.54784686,-0.172246602,bus,1074
33800,51.54736449,-0.17245343,bus,1075
33801,51.55069697,-0.167603292,bus,1076
33802,51.55058912,-0.167607625,bus,1077
33803,51.55467683,-0.172549833,bus,1078
33804,51.55494373,-0.17294304,bus,1079
33805,51.55597572,-0.177431288,bus,1080
33806,51.55592317,-0.176942923,bus,1081
33807,51.56054272,-0.179095349,bus,1082
33808,51.56201675,-0.179627991,bus,1083
33819,51.54495965,-0.17798688,bus,1084
3383,51.45924323,-0.003493414,bus,1085
3384,51.45871665,-0.00161624,bus,1086
33841,51.49972238,-0.071920408,bus,1087
33850,51.49797935,-0.067642949,bus,1088
33882,51.430263,-0.101661526,bus,1089
33891,51.51668629,-0.08478137,bus,1090
33894,51.47232997,0.013723627,bus,1091
33905,51.4989306,-0.070801212,bus,1092
33906,51.49997779,-0.072687659,bus,1093
33924,51.5154694,-0.1399181,bus,1094
33925,51.52223879,-0.127360788,bus,1095
33926,51.51500034,-0.143799782,bus,1096
33934,51.54221161,-0.175327788,bus,1097
33944,51.52974409,0.037406802,bus,1098
33958,51.52331027,0.041775823,bus,1099
33966,51.54485481,-0.176447918,bus,1100
33971,51.58761958,-0.100291793,bus,1101
33985,51.5648288,-0.13480232,bus,1102
33995,51.5248827,0.039265692,bus,1103
33996,51.52754802,0.038548611,bus,1104
34,51.49611316,-0.143616333,bus,1105
34006,51.514688,-0.156495456,bus,1106
34010,51.49632427,-0.082407901,bus,1107
34020,51.45490912,-0.179156561,bus,1108
34022,51.463151,-0.064925215,bus,1109
34039,51.58508999,-0.072003908,bus,1110
34055,51.56299528,-0.108460037,bus,1111
34060,51.52872521,-0.013286379,bus,1112
34069,51.45684951,-0.193559883,bus,1113
34080,51.44603845,-0.018129557,bus,1114
34081,51.44524425,-0.017430012,bus,1115
34082,51.5975951,-0.09492303,bus,1116
34083,51.44917416,-0.221480541,bus,1117
34084,51.4487261,-0.221584301,bus,1118
34090,51.54660255,-0.052978025,bus,1119
34101,51.5016703,-0.176270364,bus,1120
34102,51.50177158,-0.163169121,bus,1121
34124,51.51425299,-0.225663055,bus,1122
34142,51.51958963,-0.189449688,bus,1123
34143,51.51980092,-0.185664834,bus,1124
34145,51.51688462,-0.184324999,bus,1125
34158,51.49319281,-0.084484101,bus,1126
34160,51.52348417,-0.174995346,bus,1127
34171,51.5037559,-0.215393825,bus,1128
34172,51.5019109,-0.212930035,bus,1129
34173,51.50012986,-0.210535975,bus,1130
34182,51.53793754,-0.141929423,bus,1131
34190,51.51494601,-0.075154631,bus,1132
34214,51.50882695,-0.01078,bus,1133
34215,51.51089437,-0.012318444,bus,1134
34231,51.44205214,-0.002617214,bus,1135
34232,51.5007704,-0.078244608,bus,1136
34246,51.54196241,0.002576774,bus,1137
34251,51.51077986,-0.08488498,bus,1138
34252,51.50964332,-0.076430146,bus,1139
34253,51.5095757,-0.075597157,bus,1140
34265,51.45672162,-0.013866702,bus,1141
34269,51.53683281,-0.028521049,bus,1142
34282,51.57106887,-0.125167187,bus,1143
34288,51.49403308,-0.090240117,bus,1144
34289,51.49433257,-0.087648897,bus,1145
34290,51.49569325,-0.083414034,bus,1146
34291,51.49566544,-0.08721854,bus,1147
34307,51.51892962,-0.119496834,bus,1148
34309,51.50458344,-0.220736112,bus,1149
34321,51.46168708,-0.138348387,bus,1150
34323,51.51212731,-0.116447864,bus,1151
34331,51.53697328,-0.090836865,bus,1152
34332,51.44633481,-0.222224058,bus,1153
34333,51.55820955,-0.121786545,bus,1154
34334,51.55834387,-0.121189532,bus,1155
34335,51.55782268,-0.126837214,bus,1156
34336,51.55798699,-0.125863907,bus,1157
34337,51.55769865,-0.129208193,bus,1158
34338,51.55744278,-0.131209485,bus,1159
34339,51.55736317,-0.132987146,bus,1160
34340,51.55689272,-0.137334166,bus,1161
34347,51.50497157,-0.09654086,bus,1162
34348,51.45488389,-0.197307832,bus,1163
34349,51.45687445,-0.194595279,bus,1164
34350,51.49460654,-0.210997183,bus,1165
34354,51.57020259,-0.11599643,bus,1166
34372,51.49693854,-0.106931603,bus,1167
34383,51.52592531,-0.170645026,bus,1168
34384,51.53290524,-0.192223168,bus,1169
34394,51.55207617,-0.022164352,bus,1170
34395,51.551963,-0.022385629,bus,1171
34405,51.5146647,-0.008219635,bus,1172
34406,51.51869213,-0.01026368,bus,1173
34407,51.52220523,-0.010615073,bus,1174
34408,51.51820488,-0.009636293,bus,1175
34412,51.52424095,-0.01081466,bus,1176
34413,51.51461812,-0.008654049,bus,1177
34429,51.56643587,-0.136338155,bus,1178
34447,51.52668993,-0.01258207,bus,1179
34451,51.44526371,-0.206220273,bus,1180
34452,51.4479391,-0.204172597,bus,1181
34459,51.47769019,-0.093903831,bus,1182
34460,51.47739223,-0.093829848,bus,1183
34465,51.55353783,-0.04121405,bus,1184
34466,51.55384207,-0.040046974,bus,1185
34467,51.55449769,-0.03730684,bus,1186
34468,51.55539671,-0.037830735,bus,1187
34469,51.55637462,-0.038769606,bus,1188
34470,51.55724716,-0.039323541,bus,1189
