LocationID,office,leisure,transport,retail,sustenance,residence
INNCY038,-0.469365308,-0.898716336,-0.574101947,-0.720406767,0.002805883,0.381892702
INNCY041,-0.231800708,-0.034566349,-0.165922345,0.532185549,-0.124720385,0.313712476
INNCY042,-0.375730762,-0.308660467,-0.010187004,0.365378752,0.053595418,-0.195367125
INNCY043,-0.34844118,-0.614177267,0.124605864,-0.061796842,-0.295179883,-0.195367125
INNCY044,-0.129376551,-0.201910763,-0.43732974,0.210703535,-0.183775954,-0.195367125
INNCY045,-0.381350826,-0.241074078,-0.074139792,0.589831186,0.054212627,-0.195367125
INNCY046,-0.427454156,-0.725432429,-0.572271987,-0.535577402,0.218931499,0.59935473
INNCY047,-0.473321278,-0.897251396,-0.797856722,-0.621153067,-0.364577258,-0.195367125
INNCY049,0.775404413,0.087778221,-0.047866712,1.177406069,-0.217281267,1.33187168
INNCY050,1.661942584,0.175141205,-0.026445477,0.173720678,-0.071151036,1.33187168
INNCY051,-0.166936884,-0.328562959,-0.28613939,-0.161149864,0.504823446,-0.195367125
INNCY052,-0.045396037,-0.221309508,-0.45250049,0.288681216,0.39943509,-0.195367125
INNCY053,-0.444695287,-0.762080952,-0.465967401,-0.589629105,0.378789877,-0.195367125
INNCY054,-0.326452584,-0.785789479,-0.423628914,-0.602461289,-0.29581629,-0.195367125
INNCY055,-0.414641412,-0.689004312,-0.427650691,-0.501989365,-0.268345749,-0.195367125
INNCY056,-0.062835832,-0.252564686,0.011446326,0.003711589,-0.082639402,0.313712476
INNCY057,0.043383809,0.306468849,0.337673228,-0.002731484,-0.044245967,-0.195367125
INNCY058,-0.121130106,0.681501761,0.45622066,0.168863782,-0.044245967,-0.195367125
INNCY059,-0.359445099,-0.410851764,-0.105780231,-0.354391624,-0.122761792,0.95915253
INNCY060,0.627878456,0.164268181,0.335582968,0.98991689,0.05243552,0.59935473
INNCY061,-0.020331532,0.088022851,-0.141291464,0.898990491,-0.120394152,0.381892702
INNCY062,-0.338717933,-0.933317691,-0.658247531,-0.562010481,-0.198523455,-0.195367125
INNCY063,-0.358866233,-0.219279274,-0.031008113,-0.337866482,-0.074665236,0.95915253
INNCY064,0.094543357,0.010545582,-0.183084153,0.745978502,0.053099565,0.381892702
INNCY065,-0.142266863,-0.115339756,-0.295774614,0.522520027,0.554722168,-0.195367125
INNCY066,-0.227044635,-0.195563158,-0.330268891,0.157534356,-0.324452591,-0.195367125
INNCY067,-0.16379208,-0.197818304,-0.295577507,-0.078586094,-0.265397022,-0.195367125
INNCY068,-0.109212486,-0.142523281,-0.366512613,0.098550137,-0.324452591,-0.195367125
INNCY069,-0.107640299,-0.270078843,-0.438485401,0.124421764,-0.304355929,-0.195367125
INNCY070,1.171784509,-0.039625037,-0.170855559,-0.330370079,-0.207507211,-0.195367125
INNCY071,0.297825355,-0.275150357,-0.143761911,-0.24479885,0.133571425,1.840951282
INNCY072,-0.226897422,-0.169428426,-0.200822285,0.760611095,-0.363411498,-0.195367125
INNCY073,0.896265157,-0.285208538,-0.245640629,-0.372856663,-0.245300359,-0.195367125
INNCY074,-0.359681737,-0.546665384,-0.475992707,-0.440261919,-0.022881412,0.313712476
INNCY075,-0.007810732,0.314158956,-0.012624098,1.19392812,-0.226438114,-0.195367125
INNCY076,0.279800702,0.138240858,1.151343982,0.338344037,-0.236741522,-0.195367125
INNCY077,-0.171601479,-0.083515487,-0.011198998,0.725485063,-0.295179883,-0.195367125
INNCY078,-0.335011287,-0.149664609,0.167227894,-0.232297745,-0.237907281,0.95915253
INNCY079,0.40604956,-0.219722836,0.079504106,0.889177072,-0.016207677,-0.195367125
INNCY080,-0.440503109,-0.196802388,-0.256511376,0.262320027,-0.276866188,-0.195367125
INNCY081,-0.469365308,0.090874366,0.010850569,0.385954703,-0.266543582,-0.195367125
INNCY082,-0.264584924,-0.2877364,-0.328990319,-0.074535033,-0.04298649,-0.195367125
INNCY083,-0.477985873,-0.932219678,-0.633908095,-0.907757132,-0.460808766,-0.195367125
INNCY084,-0.273094711,0.029316652,-0.097889953,0.025154711,-0.247064128,-0.195367125
INNCY085,-0.423261977,-0.602275633,-0.422297877,-0.502624567,-0.293964664,0.381892702
INNCY086,-0.362918018,-0.685894121,-0.655683077,-0.598087775,-0.421849859,-0.195367125
INNCY087,-0.236229095,0.024481112,-0.313778977,0.319519103,-0.104623722,0.313712476
INNCY088,-0.466364806,-0.946342033,-0.543700377,-0.760549863,-0.237482363,0.313712476
INNCY089,-0.103826867,-0.221083597,-0.346316975,-0.034531489,0.030728981,-0.195367125
INNCY090,-0.366873988,-0.330365609,0.128107231,-0.191939407,0.572699107,-0.195367125
INNCY091,-0.486606439,-0.87614328,-0.544051425,-0.739967393,-0.412693012,0.59935473
INNCY092,-0.495227005,-0.655036788,0.666663485,-0.659117879,-0.286659443,-0.195367125
INNCY093,-0.220461602,-0.626500485,-0.444579484,-0.500296818,-0.393213558,-0.195367125
INNCY094,-0.50384757,-1.01381347,-0.724015144,-0.911845829,-0.141816327,-0.195367125
INNCY095,-0.469129099,-0.558398456,-0.304848577,-0.463257761,-0.178426793,-0.195367125
INNCY096,-0.473557486,-0.830767632,-0.585484886,-0.770166532,-0.268288152,-0.195367125
INNCY097,-0.182351737,-0.619146151,-0.387589258,-0.428174177,-0.152634786,-0.195367125
INNCY098,-0.477985873,-0.912769012,-0.622532898,-0.907757132,-0.460808766,-0.195367125
INNCY099,-0.157117141,-0.556970803,-0.416465214,-0.383068554,-0.393194359,-0.195367125
INNCY100,-0.452124176,-0.870825114,-0.600567737,-0.501641755,-0.022264204,-0.195367125
INNCY101,-0.277523098,-0.71766183,-0.641417858,-0.050216137,-0.130311039,0.313712476
INNCY102,-0.290547737,-0.9035031,-0.76090027,-0.739312467,-0.401753197,0.59935473
INNCY103,-0.50384757,-0.986915051,-0.785060311,-0.872843984,-0.460808766,0.381892702
INNCY105,0.778197229,-0.228678385,-0.260589617,-0.553235106,-0.236143512,-0.195367125
INNCY106,-0.120755985,-0.193316926,-0.3523483,0.477694794,-0.026088699,-0.195367125
INNCY107,-0.190125765,-0.0580425,-0.30712034,0.493185888,-0.104623722,0.313712476
INNCY109,-0.469365308,-0.769038104,-0.351096462,-0.697375522,0.090497754,0.381892702
INNCY110,-0.39740028,-0.697403938,-0.630843271,-0.518532578,-0.362177081,0.59935473
INNCY111,0.012129697,-0.492493514,-0.210863586,-0.036222612,-0.198967573,0.313712476
INNCY112,-0.382778711,-0.640739076,-0.475946406,-0.204380325,-0.277502596,-0.195367125
INNCY113,-0.026582289,-0.156078201,-0.310523988,0.520748981,0.437228238,-0.195367125
INNCY114,-0.038820075,0.338485069,-0.059903266,0.645475524,-0.246534777,-0.195367125
INNCY115,0.72521709,0.363952357,0.273830756,0.946364559,0.013575184,-0.195367125
INNCY116,0.319266638,0.403354744,1.005212592,0.170203382,-0.086995895,-0.195367125
INNCY117,0.71563919,-0.146869688,-0.165985785,-0.384257225,-0.246466118,-0.195367125
INNCY118,-0.415833088,-0.502849015,-0.228859407,-0.098759771,-0.29698205,-0.195367125
INNCY119,-0.240802213,-0.646061126,-0.082431219,0.022916695,-0.218447026,-0.195367125
INNCY120,0.276072876,-0.152674116,0.006214683,0.238346889,0.161093088,0.59935473
INNCY121,-0.103828631,0.171274208,-0.185750356,0.463039984,-0.20757587,-0.195367125
INNCY122,-0.425790062,-0.238542614,0.133158803,-0.142106115,-0.316461503,0.95915253
INNCY123,0.219556694,-0.183269507,0.263420388,0.560476801,-0.063102351,-0.195367125
INNCY124,0.75745784,0.482093172,0.497668838,1.295672694,0.374220518,0.59935473
INNCY125,0.247673141,0.00946102,0.937325853,0.428119176,-0.159545349,-0.195367125
INNCY126,0.186516291,0.196125098,-0.09615869,1.042136013,0.189562796,0.381892702
INNCY127,0.450983489,0.169446687,0.021555115,0.641634224,0.034294917,0.381892702
INNCY128,0.247406703,0.073834456,0.048130855,0.468126476,0.288168784,-0.195367125
INNCY129,0.261479643,0.295440329,1.061656687,-0.160395231,-0.119969233,-0.195367125
INNCY130,-0.113367549,-0.488590917,-0.272702373,-0.203704272,-0.23792648,0.313712476
INNCY131,0.411777679,-0.201024351,-0.237711443,0.232051799,-0.052798944,0.381892702
INNCY132,-0.477985873,-0.30233083,-0.240075809,0.313262223,-0.228731235,-0.195367125
INNCY133,-0.382306294,-0.294436589,-0.440988146,-0.121818861,-0.218427827,-0.195367125
INNCY134,0.529140208,0.660296401,0.172422878,0.326612393,0.268213291,-0.195367125
INNCY135,-0.143936816,-0.277692233,-0.199015848,-0.162239094,0.022266138,-0.195367125
INNCY136,1.338739981,1.968913023,0.552797582,0.205221161,0.606517719,-0.195367125
INNCY137,-0.495227005,-0.657538186,-0.405028949,-0.455428325,-0.268268953,-0.195367125
INNCY138,-0.428882041,-0.152336401,-0.401348803,0.223850415,-0.15083262,-0.195367125
INNCY139,-0.233274346,-0.563922714,-0.378878468,-0.110338374,-0.161791634,0.313712476
INNCY140,0.030139587,-0.613266647,-0.301500973,-0.632273643,0.255311277,-0.195367125
INNCY141,0.003820318,-0.396971034,-0.243622519,-0.32585584,-0.014407786,-0.195367125
INNCY142,-0.452124176,-0.312544184,-0.358382744,-0.368177626,-0.015623005,-0.195367125
INNCY143,-0.201928082,-0.258423327,0.005713931,-0.351540057,-0.159951069,-0.195367125
INNCY144,0.055543712,-0.33441373,-0.214615545,-0.237106822,-0.012644017,-0.195367125
INNCY145,-0.221965147,0.226683487,-0.069400799,-0.05995219,-0.111218106,-0.195367125
INNCY146,-0.482178052,-0.543068162,-0.106353247,-0.617389444,-0.01574436,-0.195367125
INNCY147,-0.423261977,0.284396397,-0.1770904,0.479372056,-0.353618243,-0.195367125
INNCY148,0.249028756,0.099370565,-0.14461027,0.710105349,-0.265926373,-0.195367125
INNCY149,-0.466364806,-0.352363611,-0.136182541,-0.573948895,-0.334157989,-0.195367125
INNCY150,-0.056880714,-0.058452057,-0.126488703,0.325588597,0.158989635,-0.195367125
INNCY151,-0.477985873,-0.180944142,-0.183216061,0.377499211,-0.305502489,-0.195367125
INNCY152,-0.409021348,-0.756831599,-0.221412705,-0.634833498,-0.053983902,-0.195367125
INNCY153,-0.495227005,-0.737385443,-0.502220305,-0.313562395,-0.316442304,-0.195367125
INNCY154,0.118479098,0.821252719,0.542766214,0.006943685,-0.149686059,-0.195367125
INNCY155,-0.202494002,-0.329380183,-0.204158696,-0.188886155,0.083066278,-0.195367125
INNCY156,-0.340518867,-0.307355107,0.037765968,-0.392184419,-0.315276545,-0.195367125
INNCY157,-0.452124176,-0.53850904,-0.32606016,-0.273912571,-0.248866295,-0.195367125
INNCY158,-0.431882543,0.061038536,-0.184563895,0.406663501,-0.353637442,-0.195367125
INNCY159,-0.241124936,0.284925264,-0.10027462,0.560970533,-0.295199082,-0.195367125
INNCY160,-0.495227005,-0.671028038,-0.236737288,-0.67095069,-0.393194359,-0.195367125
INNCY161,-0.477985873,-0.375750879,-0.193530593,0.016947019,-0.316461503,-0.195367125
INNCY162,-0.192804708,-0.22451832,-0.197824815,-0.203846372,-0.082601004,-0.195367125
INNCY163,-0.148787437,-0.208881291,0.02990625,-0.190327771,-0.120992162,-0.195367125
INNCY164,-0.424279308,-0.120584124,0.006746079,-0.222597596,-0.314659336,-0.195367125
INNCY165,-0.431646334,-0.649123916,-0.451246023,-0.646635975,-0.209907388,-0.195367125
INNCY166,0.437479841,-0.007245643,0.417469102,1.028397624,-0.131333967,-0.195367125
INNCY167,0.265806915,-0.098783599,1.058724292,0.1466174,-0.255603767,-0.195367125
INNCY168,0.014008481,-0.048496218,-0.201966693,0.458734362,-0.100953096,-0.195367125
INNCY169,-0.116524554,0.127799338,0.64690411,0.138127427,-0.07142856,-0.195367125
INNCY170,-0.477985873,-0.142108775,-0.224665576,0.344483724,0.013032495,-0.195367125
INNCY171,0.306933795,0.33701439,-0.033073081,0.165259315,0.015451871,-0.195367125
INNCY172,-0.257740202,0.305672989,0.085011789,0.046173961,-0.354254651,-0.195367125
INNCY173,0.227791052,-0.10856009,-0.081636675,-0.188354516,0.103066946,-0.195367125
INNCY174,-0.470556984,-0.766897551,-0.481766394,-0.690696899,-0.036904625,-0.195367125
INNCY175,-0.243404322,-0.661585578,-0.183099658,-0.375800342,0.348079007,0.381892702
INNCY176,0.241953402,-0.512475308,-0.551930461,0.216080819,-0.179044002,0.313712476
INNCY177,-0.466364806,-0.853261977,-0.768939718,-0.817834693,-0.441329313,-0.195367125
INNCY178,-0.201341578,-0.687072794,-0.693689433,-0.205518853,-0.184393163,0.59935473
INNCY179,-0.042292995,0.122873597,0.157642921,1.20454236,-0.226438114,-0.195367125
INNCY180,0.392789585,0.131223986,-0.029808503,0.559021053,0.005639417,0.381892702
INNCY181,-0.075884784,-0.541491759,-0.415950153,-0.388251041,-0.170331272,0.313712476
INNCY182,-0.431882543,-0.928344424,-0.675952704,-0.630179213,-0.189366608,-0.195367125
INNCY183,-0.054151792,-0.128263677,-0.167851727,0.023173078,0.148955313,-0.195367125
INNCY184,0.557495299,0.663752004,0.150056278,0.894882979,-0.043661296,-0.195367125
INNCY185,-0.334600732,0.136267292,-0.185183096,-0.013604002,-0.18121349,-0.195367125
INNCY186,-0.352314281,-0.445272033,-0.188912262,-0.371278525,-0.130716758,-0.195367125
INNCY187,-0.474985371,-0.778381715,-0.557844634,-0.542362775,-0.393213558,-0.195367125
INNCY188,-0.460508533,-0.719955849,-0.531678387,-0.614064804,-0.30548329,0.59935473
INNCY189,-0.444459079,-0.61290342,-0.228385155,-0.234993261,0.065440391,-0.195367125
INNCY190,-0.231945439,-0.399371564,0.002385954,0.194871044,-0.275700429,-0.195367125
INNCY191,-0.222852456,-0.159587734,-0.326212883,0.217989393,-0.324452591,-0.195367125
INNCY192,0.808032098,-0.179738245,-0.291953408,0.402846418,-0.284876475,1.840951282
INNCY193,0.065729394,0.158372513,-0.202037367,0.92497134,-0.081473642,0.381892702
INNCY195,-0.477985873,-0.295116116,-0.250151305,0.303511762,-0.228731235,-0.195367125
INNCY196,-0.414641412,0.288424383,-0.191861437,0.607264232,-0.246446919,-0.195367125
INNCY197,-0.313601289,-0.403336064,-0.132139193,-0.543613367,-0.161097629,-0.195367125
INNCY198,-0.477985873,-0.084140386,-0.152947926,0.332688915,0.013013296,-0.195367125
INNCY199,-0.414641412,-0.474004986,-0.541468562,-0.349249197,-0.314061326,0.59935473
INNCY200,-0.318961832,-0.273028707,-0.20657793,0.136945383,0.093459483,-0.195367125
INNCY201,-0.495227005,-0.892028558,-0.566601844,-0.738084573,-0.373116896,0.59935473
INNCY202,-0.258854511,-0.206799736,-0.314902506,-0.081642539,-0.323835382,-0.195367125
INNCY203,-0.449123674,-0.949000505,-0.724185088,-0.785179111,-0.353637442,-0.195367125
INNCY204,-0.32662693,-0.697643249,-0.706064413,-0.510499558,-0.294581873,-0.195367125
INNCY205,-0.219132695,0.01653317,-0.217780459,0.219272239,-0.188200849,-0.195367125
INNCY206,-0.394399779,-0.897494383,-0.63228583,-0.560367963,-0.189366608,-0.195367125
INNCY208,-0.290478092,-0.299928196,-0.306155616,0.512202889,-0.334775198,-0.195367125
INNCY209,-0.292525607,-0.777946628,-0.291803759,-0.458347643,-0.286042234,-0.195367125
INNCY210,-0.321962334,0.592567782,0.057716811,0.69390423,-0.236760721,-0.195367125
INNCY211,-0.369555412,-0.801568354,-0.432707119,-0.455197056,-0.209888189,-0.195367125
INNCY212,-0.36553758,0.044846697,-0.318283649,0.682094255,-0.09177705,-0.195367125
INNCY213,-0.269753408,-0.678581751,-0.283496203,-0.44803176,-0.043044087,-0.195367125
INNCY214,-0.443503611,-0.052422555,-0.219915735,0.471194896,-0.015623005,-0.195367125
INNCY215,-0.211114568,-0.603208904,-0.384675419,-0.657232878,-0.198909976,-0.195367125
INNCY216,0.64642009,0.919292846,0.078098762,0.074999257,0.329534367,-0.195367125
INNCY217,-0.451887968,-0.759530744,-0.299346206,-0.825664747,0.324945479,-0.195367125
INNCY218,-0.414405203,-0.280335979,-0.260010312,-0.116551049,-0.178426793,-0.195367125
INNCY219,-0.300277219,-0.804392593,-0.562068541,-0.77025861,-0.285598117,-0.195367125
INNCY220,-0.486606439,-0.47564243,0.165057451,-0.529046963,-0.275719628,0.59935473
INNCY221,-0.50384757,-1.012923092,-0.724989172,-0.850214569,-0.373116896,-0.195367125
INNCY222,-0.50384757,-0.951362661,-0.493558017,-0.853343062,-0.412693012,0.59935473
INNCY223,0.250573968,-0.437507952,-0.529185198,0.376224149,0.603937646,-0.195367125
INNCY224,-0.380159149,-0.726471232,-0.66540841,-0.418853163,-0.102272748,-0.195367125
INNCY225,-0.258043345,-0.189385878,-0.147098018,0.477994463,-0.284876475,-0.195367125
INNCY226,-0.318006364,-0.131972062,-0.172567752,0.436130065,-0.005992037,0.313712476
INNCY227,-0.067688401,-0.561626388,-0.305456256,-0.132824784,-0.266524383,-0.195367125
INNCY229,0.240181426,0.077089858,1.176496666,0.416335278,-0.196548197,-0.195367125
INNCY230,-0.19043447,-0.111623552,0.139863439,-0.03076828,-0.218447026,1.468232131
INNCY231,-0.158308817,-0.56271926,-0.301379784,-0.087523335,-0.209907388,-0.195367125
INNCY232,-0.443503611,-0.171337148,-0.415652041,0.220323388,-0.131353166,-0.195367125
INNCY233,-0.003608571,-0.626429265,-0.352757526,-0.477283143,-0.022966623,-0.195367125
INNCY234,-0.392971893,-0.456200025,-0.404500475,-0.303962834,0.178796049,-0.195367125
INNCY235,-0.474985371,-0.813913482,-0.575217917,-0.557164734,-0.393213558,-0.195367125
INNCY236,-0.191548687,-0.81027942,-0.261133138,-0.359125743,0.18425229,0.381892702
INNCY237,-0.50384757,-0.71670984,-0.593934407,-0.516676914,-0.441329313,-0.195367125
INNCY238,-0.270306104,-0.601357423,-0.598172343,-0.367688582,-0.460808766,0.313712476
INNCY239,-0.2354376,-0.691999252,-0.401788236,-0.236248875,-0.315295744,-0.195367125
INNCY240,-0.495227005,-0.987978862,-0.773362909,-0.781571959,-0.441329313,-0.195367125
INNCY241,-0.143692267,-0.187055556,-0.232211701,0.891362327,-0.275719628,-0.195367125
INNCY242,-0.135341174,-0.214592428,-0.228188208,0.84029046,-0.229386842,0.313712476
INNCY243,-0.220436679,-0.343052243,-0.080302426,-0.450896996,-0.161097629,-0.195367125
INNCY244,-0.437502607,-0.267540053,-0.342614804,-0.043353423,-0.15083262,-0.195367125
INNCY245,0.309029569,-0.526953089,-0.411364345,-0.378216764,0.2920239,-0.195367125
INNCY246,0.46393945,-0.04460775,-0.201559393,0.04913464,-0.092336662,-0.195367125
INNCY248,-0.347351614,-0.619876865,-0.397765428,-0.171670392,-0.033635412,-0.195367125
INNCY249,-0.460744742,-0.38378995,-0.531585869,-0.133986831,-0.381656534,-0.195367125
INNCY251,-0.020288289,-0.517020682,-0.074806011,0.328051443,-0.09177705,-0.195367125
INNCY252,-0.162272288,-0.034664355,-0.263238167,0.450925549,-0.324452591,-0.195367125
INNCY253,0.552349554,-0.191013426,-0.273680013,0.387637053,-0.441329313,1.33187168
INNCY254,-0.322434751,-0.560850135,-0.411153515,-0.361400147,0.170218013,-0.195367125
INNCY255,-0.098547316,-0.279526595,-0.260658534,0.637022303,0.494500839,-0.195367125
INNCY256,-0.117658706,-0.017890395,0.632213944,0.176146623,-0.159545349,-0.195367125
INNCY257,-0.070301836,0.000994953,-0.236551219,0.482712801,-0.246534777,-0.195367125
INNCY258,0.230201313,-0.060902072,-0.193180797,0.664626387,0.456707691,-0.195367125
INNCY259,-0.317770156,-0.436488629,-0.219336979,-0.36291677,-0.141694971,-0.195367125
INNCY260,-0.41883359,-0.876743417,-0.551028705,-0.591177369,-0.045019345,-0.195367125
INNCY261,-0.469365308,-0.854575968,-0.674178426,-0.591624157,-0.150851818,-0.195367125
INNCY263,1.077459398,0.112558305,-0.090700318,0.747676305,-0.226438114,1.840951282
INNCY264,-0.095208065,0.156091669,-0.149445004,0.428772302,-0.227055323,-0.195367125
INNCY265,-0.077076461,-0.592962575,-0.422563142,-0.383006152,-0.218447026,0.313712476
INNCY266,1.810067299,0.37457584,0.218551026,0.687038198,-0.071151036,1.33187168
INNCY269,0.661057554,0.200080928,0.08986755,0.702422232,0.013575184,-0.195367125
INNCY270,-0.382778711,-0.55516113,-0.418138822,-0.178267843,-0.198350364,-0.195367125
INNCY271,-0.290371643,-0.072820631,0.09613106,-0.272429194,0.07943916,0.95915253
INNCY272,-0.071692606,-0.444332189,-0.182942593,0.317935065,-0.189810726,0.313712476
INNCY273,-0.220436679,-0.418999008,-0.213685516,-0.137125732,-0.200673745,-0.195367125
INNCY274,0.632988629,0.217833313,-0.064000173,0.351699039,0.285042402,-0.195367125
INNCY275,-0.271796586,0.170658767,-0.235153308,1.418333292,-0.043680494,0.313712476
INNCY276,0.692920859,1.114605359,0.090656577,0.050112276,0.272878974,-0.195367125
INNCY277,-0.279815833,-0.672422317,-0.275861352,-0.710262286,0.119484453,-0.195367125
INNCY278,-0.333583402,-0.066262577,-0.096494053,0.008235389,-0.015603806,-0.195367125
INNCY279,-0.167640438,-0.511896941,-0.137135852,-0.612742717,0.090845876,-0.195367125
INNCY280,-0.281927171,-0.813902255,-0.173953953,-0.75898199,-0.09237506,-0.195367125
INNCY281,-0.310296681,-0.835596496,-0.565592325,-0.627487586,0.754655059,-0.195367125
INNCY282,-0.469365308,-0.241014733,-0.113235846,0.182035733,-0.209232582,-0.195367125
INNCY284,-0.324321374,0.585200739,0.379205992,-0.066137083,-0.258588615,0.95915253
INNCY285,-0.486606439,-0.793042437,-0.490845586,-0.415063624,-0.220172398,-0.195367125
INNCY286,-0.344947255,-0.393006132,-0.056921732,-0.540991425,-0.382890952,-0.195367125
INNCY287,0.477224611,0.019610738,0.118439986,0.125567858,-0.092336662,-0.195367125
INNCY288,-0.081314526,-0.087151641,-0.125745378,0.247520528,0.159606844,-0.195367125
INNCY289,-0.446123173,-0.816805826,-0.485628159,-0.464371534,-0.218002909,-0.195367125
INNCY290,-0.375494553,-0.285818301,-0.06692732,0.037665218,0.167194488,-0.195367125
INNCY291,-0.420261476,-0.589031479,-0.44696131,-0.192574827,-0.325599151,-0.195367125
INNCY292,-0.27141502,-0.647252999,-0.224136595,-0.367226104,-0.29698205,0.381892702
INNCY293,-0.486606439,-0.741233757,-0.346174921,-0.620208113,-0.247083327,0.59935473
INNCY295,-0.096784953,-0.282391287,-0.131279221,0.034868185,0.099404714,-0.195367125
INNCY296,-0.473321278,-0.690795435,-0.35936642,-0.41128041,0.065440391,-0.195367125
INNCY297,-0.224262889,-0.63915888,-0.436363234,-0.481342779,-0.036923824,-0.195367125
INNCY298,-0.477985873,-0.953999791,-0.697905841,-0.898006671,-0.345663277,-0.195367125
INNCY299,-0.414405203,-0.390423265,-0.303783302,-0.268337815,-0.178426793,-0.195367125
INNCY300,-0.403020344,-0.655590392,-0.266584304,-0.139942496,-0.286659443,-0.195367125
INNCY301,-0.186870975,-0.643506433,-0.239965062,-0.39960598,0.251789901,0.381892702
INNCY302,-0.364109694,-0.295970977,-0.416187647,-0.356958112,-0.286023035,-0.195367125
INNCY303,-0.388543506,-0.305697696,-0.322062565,-0.20332973,-0.133097736,-0.195367125
INNCY304,-0.388543506,-0.464270154,-0.0501053,0.180879525,-0.141094685,-0.195367125
INNCY306,-0.109134918,-0.375735842,-0.498936838,-0.212969456,-0.342080418,0.313712476
INNCY307,-0.46493692,-0.854750305,-0.469155405,-0.74965815,0.022285337,-0.195367125
INNCY308,-0.495227005,-1.02330618,-0.656120974,-0.806161227,-0.460808766,0.381892702
INNCY310,0.58847785,-0.310419195,-0.421639246,-0.201684487,-0.42123265,-0.195367125
INNCY312,-0.388779715,-0.618510931,-0.620268402,-0.390196654,-0.42123265,0.313712476
INNCY313,-0.39740028,-0.603323103,-0.30977679,-0.622512774,-0.234909094,0.381892702
INNCY314,-0.414641412,-0.861413294,-0.559985124,-0.74965815,-0.382273743,0.381892702
INNCY317,-0.50384757,-1.008897651,-0.798202503,-0.882594445,-0.460808766,0.381892702
INNCY318,-0.428882041,-0.909340922,-0.814072073,-0.637731956,-0.412673813,-0.195367125
INNCY319,0.791009973,-0.271744163,-0.26560138,-0.543484645,-0.236143512,-0.195367125
INNCY320,-0.39740028,-0.731750741,-0.466222688,-0.726626905,-0.255005757,0.381892702
INNCY322,-0.495227005,-1.031360511,-0.712467855,-0.788230776,-0.460808766,0.381892702
INNCY323,-0.021160889,-0.493171091,-0.315762955,-0.405707615,-0.130755156,0.313712476
INNCY325,-0.368363736,-0.3573254,-0.06621958,-0.262500801,-0.268345749,0.313712476
INNCY326,-0.486606439,-0.807743417,-0.640104536,-0.742570115,-0.248866295,-0.195367125
INNCY328,-0.146695251,-0.338472945,-0.303117815,0.130496964,0.485343992,-0.195367125
INNCY329,1.263991169,-0.004456884,-0.054323684,0.002688064,0.57481883,-0.195367125
INNCY330,-0.077730725,0.141459171,-0.172574605,0.303716306,-0.285493684,-0.195367125
INNCY331,0.666299149,-0.356716699,-0.490780447,-0.427400932,0.418365993,-0.195367125
INNCY332,-0.106829133,0.185866648,0.15530073,0.899646652,-0.226438114,-0.195367125
INNCY333,-0.449123674,-0.724903567,-0.499871362,-0.664092548,-0.268345749,-0.195367125
INNCY334,0.547618107,0.012807389,-0.215193806,0.29107082,0.102315043,1.176614557
INNCY335,-0.123826555,-0.663010239,-0.393402115,-0.294684374,-0.082195284,-0.195367125
INNCY338,-0.340693213,-0.773758436,-0.237260089,-0.526578777,-0.229367643,-0.195367125
INNCY339,-0.469365308,-0.103123658,-0.006580834,0.228572102,-0.286023035,-0.195367125
INNCY340,-0.495227005,-0.874620523,-0.608427664,-0.507777398,-0.316403906,-0.195367125
INNCY341,-0.23250437,0.245470912,-0.084906163,0.60310087,-0.247083327,-0.195367125
INNCY342,-0.398417611,-0.379569081,-0.341136399,-0.308687062,-0.150196212,-0.195367125
INNCY343,-0.415833088,-0.534382438,-0.265078149,-0.118260693,-0.200750541,-0.195367125
INNCY344,-0.473557486,-0.699577881,-0.336942515,-0.831323914,-0.074182721,-0.195367125
INNCY345,-0.495227005,-0.816219281,-0.476503572,-0.726771224,-0.296924453,-0.195367125
INNCY346,-0.126720608,-0.203349925,-0.315154968,0.830539999,-0.229386842,0.313712476
INNCY347,-0.331302159,-0.356895819,-0.295604232,0.074961589,0.101593401,-0.195367125
INNCY348,-0.50384757,-0.659157325,-0.535125958,-0.562501424,-0.353637442,-0.195367125
INNCY349,-0.310577475,-0.039833481,-0.062865643,0.233958268,-0.091332933,-0.195367125
INNCY350,-0.452124176,-0.848002897,-0.655956981,-0.35191626,-0.022264204,-0.195367125
INNCY351,-0.470556984,-0.64228618,-0.387836759,-0.554202892,-0.277502596,-0.195367125
INNCY352,-0.431882543,-0.652914406,-0.590674184,-0.526712568,-0.401753197,-0.195367125
INNCY353,-0.389262766,-0.711458326,-0.436793172,-0.422588893,0.161671899,-0.195367125
INNCY354,-0.013192823,0.03730612,-0.044302843,0.138751108,-0.074678574,-0.195367125
INNCY355,-0.50384757,-0.715625349,-0.48186465,-0.428575011,-0.412693012,-0.195367125
INNCY356,-0.486606439,-0.778374879,-0.477447131,-0.843684679,-0.208846062,-0.195367125
INNCY357,-0.449123674,-0.629494912,-0.452010187,-0.3502148,-0.393194359,0.59935473
INNCY358,-0.264474145,-0.037374316,-0.172786752,0.027070133,-0.094685103,-0.195367125
INNCY359,-0.300277219,-0.707701891,-0.496122135,-0.784708035,-0.152634786,-0.195367125
INNCY360,-0.431882543,-0.631933039,-0.412406042,-0.375377487,-0.393194359,0.59935473
INNCY361,-0.207195369,-0.407488191,-0.356438124,-0.243048861,0.152109333,-0.195367125
INNCY363,-0.431646334,-0.430292744,-0.009984189,-0.136266607,-0.04380185,-0.195367125
