LocationID,Count,ProgID,SurveyDescription,Easting,Northing,Location,Borough,Functional cycling area,Latitude,Longitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count
INNCY439,227,INNCY,Inner area cycle surveys,533584,183317,Pearson Street,Hackney,Inner,51.53296363,-0.075490464,1,1,22,1,0,3,1,2,2,0,49,56,17,7,17,509,0,139,0,1,1,0,80,0,0,36,6,0,1,5,2,9,0,2,1,0,1,0,0,0,7,0,3,0,0,0,0,0,0,0
INNCY440,42,INNCY,Inner area cycle surveys,533057,188275,St. John's Road,Haringey,Inner,51.57764222,-0.081209563,0,0,0,0,0,0,0,4,0,0,9,12,1,3,14,124,5,72,0,0,3,0,71,0,0,18,4,0,0,4,5,8,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
INNCY441,214,INNCY,Inner area cycle surveys,533964,187180,Kyverdale Road,Hackney,Inner,51.56758767,-0.06854551,0,0,0,0,0,0,0,2,0,0,17,19,5,8,21,250,0,74,0,2,2,0,65,0,0,26,6,0,0,5,3,11,3,2,1,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0
INNCY442,112,INNCY,Inner area cycle surveys,535528,181455,Aylward Street,Tower Hamlets,Inner,51.51576844,-0.048196511,0,1,0,0,0,0,2,5,1,0,17,23,0,7,18,142,9,140,0,0,2,0,71,1,0,25,0,0,0,2,1,7,0,0,0,0,3,4,0,0,1,0,2,0,0,0,0,0,0,0
INNCY443,40,INNCY,Inner area cycle surveys,534400,176842,Marmont Road,Southwark,Inner,51.47458368,-0.066198223,0,2,5,0,0,0,4,3,0,0,16,10,2,7,12,167,0,82,1,1,2,0,65,0,0,11,3,1,0,0,0,5,2,0,0,0,0,11,0,0,4,0,1,0,0,1,0,0,0,0
INNCY444,150,INNCY,Inner area cycle surveys,532116,178464,Amelia Street,Southwark,Inner,51.48969732,-0.098459123,3,0,2,0,0,0,4,13,0,0,48,29,6,25,38,291,5,153,0,1,8,0,93,0,0,30,4,0,1,4,1,9,3,3,1,0,0,4,0,0,5,0,7,0,0,0,0,0,0,0
INNCY445,13,INNCY,Inner area cycle surveys,537558,175486,Shell Road,Lewisham,Inner,51.46164016,-0.021283037,0,0,0,0,0,0,2,6,0,0,14,14,3,5,23,91,0,115,0,2,0,0,92,1,0,15,4,0,0,4,2,3,3,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
INNCY446,243,INNCY,Inner area cycle surveys,534371,175907,Nigel Road,Southwark,Inner,51.46618829,-0.066970716,0,2,0,0,0,0,1,2,0,0,16,10,2,6,9,187,0,84,1,1,1,0,71,0,0,7,3,1,0,1,0,3,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0
INNCY447,277,INNCY,Inner area cycle surveys,534056,177390,Bird in Bush Road,Southwark,Inner,51.47958977,-0.070940609,0,0,5,0,0,0,4,2,0,0,8,8,0,4,10,157,0,79,1,1,2,0,62,0,0,10,3,1,0,1,0,4,1,0,0,0,0,10,0,0,4,0,1,0,0,1,0,0,0,0
INNCY448,34,INNCY,Inner area cycle surveys,535233,176166,Ansdell Road,Southwark,Inner,51.46831062,-0.05446993,0,2,0,0,0,0,0,2,0,0,10,3,1,4,4,108,0,63,0,0,1,0,57,0,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY449,358,INNCY,Inner area cycle surveys,533804,177667,St. George's Way,Southwark,Inner,51.48213862,-0.074462442,0,0,0,0,0,0,1,0,0,0,6,3,0,4,11,131,0,69,0,0,1,0,56,0,0,6,2,0,0,1,0,3,1,0,0,0,0,11,0,0,4,0,1,0,0,0,0,0,0,0
INNCY450,10,INNCY,Inner area cycle surveys,534982,171071,Springfield Road,Bromley,Inner,51.42258486,-0.060022783,0,0,0,0,0,0,1,6,1,0,9,16,1,4,14,60,0,53,0,0,0,0,53,0,0,13,5,0,0,2,2,2,0,1,2,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0
INNCY451,49,INNCY,Inner area cycle surveys,530151,172243,Kingscourt Road,Lambeth,Inner,51.43424622,-0.129033486,0,0,0,0,0,0,2,0,0,0,7,6,2,4,4,101,1,75,0,0,1,0,71,0,0,7,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
INNCY452,80,INNCY,Inner area cycle surveys,537635,177706,Glaisher Street,Greenwich,Inner,51.48157067,-0.019311471,0,0,2,0,0,0,4,11,0,0,37,42,9,15,16,132,2,112,0,2,1,2,57,3,0,19,2,0,0,4,1,10,0,2,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0
INNCY453,278,INNCY,Inner area cycle surveys,531658,172405,York Hill,Lambeth,Inner,51.4353542,-0.107306203,0,0,0,0,0,0,2,7,1,0,12,24,0,7,26,124,0,102,0,0,2,0,75,0,0,25,2,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
INNCY455,54,INNCY,Inner area cycle surveys,536984,175259,Montague Avenue,Lewisham,Inner,51.45973937,-0.029628199,0,1,0,0,0,0,2,7,0,0,6,11,1,5,18,58,0,70,0,1,0,0,70,0,0,12,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
INNCY456,57,INNCY,Inner area cycle surveys,531610,175904,St. James's Crescent,Lambeth,Inner,51.46680956,-0.106695929,0,0,9,0,0,0,4,1,0,0,27,21,7,7,28,244,2,124,0,0,2,0,82,0,0,21,0,0,0,3,3,3,4,1,2,0,0,2,0,0,2,0,3,2,0,0,0,0,0,0
INNCY457,112,INNCY,Inner area cycle surveys,532051,176615,Paulet Road,Lambeth,Inner,51.47309637,-0.100085493,0,0,7,0,0,1,6,5,0,0,10,17,3,11,23,211,0,106,0,2,3,0,75,0,0,30,3,0,0,3,2,1,2,1,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0
INNCY458,37,INNCY,Inner area cycle surveys,532079,173744,Peabody Estate,Lambeth,Inner,51.44728938,-0.100753964,0,0,0,0,0,0,1,5,1,0,9,8,1,3,11,99,0,111,0,0,0,0,62,0,0,12,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY459,156,INNCY,Inner area cycle surveys,531080,175054,Mervan Road,Lambeth,Inner,51.45929381,-0.11463636,0,0,3,0,0,0,3,6,0,0,30,25,9,4,30,284,2,124,0,1,1,0,77,0,0,18,2,0,0,4,2,4,3,0,2,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0
INNCY460,33,INNCY,Inner area cycle surveys,536183,178392,Scawen Road,Lewisham,Inner,51.48808636,-0.03994415,0,0,2,0,0,0,0,5,0,0,7,6,1,3,3,76,2,90,0,0,0,1,51,0,0,9,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0
INNCY461,78,INNCY,Inner area cycle surveys,536979,177473,Edward Place,Lewisham,Inner,51.479636,-0.028842777,0,0,3,0,0,0,1,3,0,0,21,34,9,12,16,135,0,89,0,1,5,1,54,0,0,18,2,0,0,1,3,2,0,1,0,0,1,1,0,0,3,0,7,0,0,0,1,0,0,0
INNCY462,87,INNCY,Inner area cycle surveys,530230,172798,Blairderry Road,Lambeth,Inner,51.43921574,-0.127693707,0,0,0,0,0,0,1,0,0,0,8,6,2,5,9,124,0,74,0,0,1,0,66,0,0,10,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
INNCY463,47,INNCY,Inner area cycle surveys,535203,172541,Thorpewood Avenue,Lewisham,Inner,51.43574224,-0.056285688,0,0,0,0,0,0,0,0,0,0,4,3,1,6,2,31,0,67,0,0,0,0,67,0,0,6,3,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
INNCY464,250,INNCY,Inner area cycle surveys,531473,178180,Cleaver Square,Lambeth,Inner,51.48729487,-0.107820796,2,0,5,0,0,0,4,20,0,0,46,33,6,20,39,309,3,146,0,0,11,0,87,1,0,33,4,0,1,3,0,7,3,3,3,1,1,4,0,0,5,0,5,2,0,0,0,1,0,0
INNCY465,127,INNCY,Inner area cycle surveys,530189,175991,Mayflower Road,Lambeth,Inner,51.46791979,-0.127109222,0,1,1,0,0,0,6,12,0,0,41,43,16,21,45,282,2,98,0,3,2,0,65,0,0,36,2,0,0,2,1,5,5,1,2,0,1,0,0,1,3,0,4,0,0,0,0,0,0,0
INNCY466,345,INNCY,Inner area cycle surveys,533295,175496,Edgar Kail Way,Southwark,Inner,51.46274907,-0.082606398,0,0,0,0,0,0,0,1,0,0,1,8,0,2,2,151,0,80,0,0,0,0,63,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
INNCY467,295,INNCY,Inner area cycle surveys,529751,176603,Union Grove,Lambeth,Inner,51.47352017,-0.133186847,0,1,1,0,1,0,0,8,0,0,14,31,7,13,21,192,4,74,0,1,2,0,54,0,0,26,2,0,0,1,1,3,2,1,1,0,2,2,0,0,2,0,4,2,0,0,0,0,0,0
INNCY468,15,INNCY,Inner area cycle surveys,531839,171784,Thornlaw Road,Lambeth,Inner,51.42973144,-0.104934748,0,0,0,0,0,0,1,3,0,0,6,21,1,5,26,99,0,91,0,0,5,0,73,0,0,24,3,0,0,2,1,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
INNCY469,24,INNCY,Inner area cycle surveys,533416,171660,Bowen Drive,Southwark,Inner,51.42824836,-0.082310423,0,0,0,0,0,0,0,0,0,0,4,0,2,1,3,39,0,84,0,0,6,0,58,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
INNCY470,225,INNCY,Inner area cycle surveys,531121,176708,Hillyard Street,Lambeth,Inner,51.47414822,-0.113433571,0,0,3,0,0,0,2,4,0,0,20,24,4,9,18,219,2,132,0,0,8,0,77,0,0,28,3,0,0,1,1,1,3,0,2,1,0,1,0,0,3,0,3,1,0,0,0,0,0,0
INNCY471,81,INNCY,Inner area cycle surveys,531754,173396,Deronda Road,Lambeth,Inner,51.44423766,-0.105557448,0,0,0,0,0,0,2,8,1,0,8,13,1,4,14,117,0,107,0,0,0,0,63,0,0,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY472,29,INNCY,Inner area cycle surveys,529623,171260,Babington Road,Lambeth,Inner,51.42553311,-0.136984363,0,0,0,0,0,0,2,1,0,0,2,5,0,6,5,83,1,71,0,0,3,0,69,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
INNCY473,25,INNCY,Inner area cycle surveys,537254,178984,Dockers Tanner Road,Tower Hamlets,Inner,51.49314745,-0.024298346,1,1,2,1,0,0,1,18,0,0,16,15,1,1,31,94,0,88,0,0,1,2,44,0,0,14,3,0,0,1,1,0,0,0,0,0,1,2,0,0,2,0,6,0,0,0,0,0,0,0
INNCY474,199,INNCY,Inner area cycle surveys,534650,178090,Verney Road,Southwark,Inner,51.48573926,-0.062125405,0,0,7,0,0,0,4,2,0,0,3,5,1,6,6,96,0,90,0,1,1,0,64,0,0,6,1,0,0,2,0,2,2,0,0,0,0,7,0,0,4,0,2,0,0,0,0,0,0,0
INNCY475,198,INNCY,Inner area cycle surveys,535167,177098,Clifton Way,Southwark,Inner,51.47670162,-0.055063342,0,0,5,0,0,0,3,2,0,0,3,5,0,4,4,88,0,82,1,1,2,0,56,0,0,10,0,0,0,0,0,2,2,0,0,0,0,6,0,0,3,0,0,0,0,1,0,0,0,0
INNCY476,41,INNCY,Inner area cycle surveys,534616,171684,Longton Avenue,Lewisham,Inner,51.42818051,-0.065050831,0,0,0,0,0,0,0,5,0,0,6,7,1,4,0,34,0,68,0,0,0,0,63,0,0,9,2,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0
INNCY477,66,INNCY,Inner area cycle surveys,531060,173702,Athlone Road,Lambeth,Inner,51.44714846,-0.115424506,0,0,0,0,0,0,0,3,0,0,10,11,0,7,21,184,0,102,0,1,0,0,66,0,0,18,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY478,109,INNCY,Inner area cycle surveys,532618,176282,De Crespigny Park,Southwark,Inner,51.46997137,-0.092051388,0,1,6,0,0,1,4,5,0,0,4,11,3,7,13,198,0,84,0,1,3,0,57,0,0,19,1,0,0,3,1,0,2,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0
INNCY479,57,INNCY,Inner area cycle surveys,530668,171681,Sunnyhill Road,Lambeth,Inner,51.42907679,-0.121807336,0,0,0,0,0,0,2,0,0,0,6,3,1,5,4,82,1,77,0,0,1,0,75,0,0,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
INNCY480,61,INNCY,Inner area cycle surveys,530862,177272,Richborne Terrace,Lambeth,Inner,51.47927659,-0.11695191,0,0,3,0,0,0,3,10,0,0,34,30,8,9,20,282,7,153,0,0,16,0,87,1,0,25,3,0,0,3,2,1,1,0,2,1,2,1,0,0,4,0,5,2,0,0,0,0,0,0
INNCY481,104,INNCY,Inner area cycle surveys,523375,174665,Chartfield Avenue,Wandsworth,Inner,51.45752793,-0.225618094,0,0,0,0,0,0,0,4,0,0,2,5,0,1,3,64,0,58,0,0,3,0,57,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
INNCY482,95,INNCY,Inner area cycle surveys,524982,173140,Brookwood Road,Wandsworth,Inner,51.44347042,-0.203038416,0,0,0,0,0,0,0,2,0,0,1,5,0,2,2,45,0,43,0,0,1,0,43,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY483,29,INNCY,Inner area cycle surveys,527615,170572,Lyveden Road,Merton,Inner,51.41980535,-0.16609751,0,0,0,1,0,0,5,7,2,0,51,17,6,9,13,66,3,76,0,0,2,0,58,0,0,19,4,0,2,2,3,8,2,0,2,0,0,0,0,0,4,0,5,1,1,0,0,0,0,0
INNCY484,67,INNCY,Inner area cycle surveys,526518,177690,Gertrude Street,Kensington & Chelsea,Inner,51.48402049,-0.179322258,0,0,1,0,0,0,0,24,0,0,82,25,8,12,5,226,0,74,0,0,19,1,69,0,0,12,3,0,0,5,2,35,1,17,2,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
INNCY485,430,INNCY,Inner area cycle surveys,524026,177839,Greyhound Road,Hammersmith & Fulham,Inner,51.48591102,-0.21514,0,0,8,1,0,0,1,4,0,1,23,19,1,11,17,355,2,76,0,0,4,0,57,0,0,14,4,0,0,1,2,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
INNCY486,174,INNCY,Inner area cycle surveys,527312,171373,Coverton Road,Wandsworth,Inner,51.427072,-0.170165198,0,0,0,1,0,0,5,9,2,0,80,24,9,6,16,84,2,77,0,1,2,0,60,0,0,25,3,0,2,3,6,15,3,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
INNCY487,128,INNCY,Inner area cycle surveys,528554,175421,Wix's Lane,Wandsworth,Inner,51.46317073,-0.150841528,0,0,0,0,0,0,1,15,0,0,54,25,14,17,18,110,3,67,0,1,1,0,61,0,0,20,1,0,0,0,1,4,0,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY488,47,INNCY,Inner area cycle surveys,527915,172336,Noyna Road,Wandsworth,Inner,51.43559076,-0.161149131,0,0,1,0,0,0,7,10,0,0,73,20,8,3,12,78,6,37,0,1,0,0,33,0,0,17,4,0,1,4,3,11,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0
INNCY489,323,INNCY,Inner area cycle surveys,529186,174382,Klea Avenue,Lambeth,Inner,51.45368968,-0.142128138,0,0,0,0,0,0,1,9,0,0,31,19,6,10,17,100,6,56,0,1,0,0,54,0,0,10,3,0,0,1,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0
INNCY490,102,INNCY,Inner area cycle surveys,521953,177049,Lowther Road,Richmond upon Thames,Inner,51.47926146,-0.245253193,0,0,0,1,0,0,0,0,0,0,3,4,0,2,0,33,0,47,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY491,38,INNCY,Inner area cycle surveys,525965,173427,Atheldene Road,Wandsworth,Inner,51.44583215,-0.188799658,0,0,0,0,0,0,1,13,0,0,12,16,2,6,17,96,0,39,0,3,1,0,36,0,0,6,0,0,0,2,1,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
INNCY492,55,INNCY,Inner area cycle surveys,527529,170947,Sellincourt Road,Wandsworth,Inner,51.4231948,-0.167198821,0,0,0,1,0,0,5,9,2,0,80,21,9,8,16,80,3,82,0,0,2,0,64,0,0,30,3,0,2,3,4,13,3,0,1,0,0,0,0,0,2,0,5,1,1,0,0,0,0,0
INNCY493,199,INNCY,Inner area cycle surveys,527344,176534,Shuttleworth Road,Wandsworth,Inner,51.47344644,-0.167849365,0,0,1,0,0,0,2,10,0,0,31,25,2,7,12,96,1,51,0,1,1,1,46,0,0,18,2,0,0,2,2,3,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
INNCY494,101,INNCY,Inner area cycle surveys,528316,176757,Forfar Road,Wandsworth,Inner,51.4752311,-0.153781051,0,0,0,0,1,0,1,7,0,0,24,18,0,8,13,69,1,40,0,3,1,0,40,0,0,16,4,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY495,55,INNCY,Inner area cycle surveys,524438,175184,Esmon Street,Wandsworth,Inner,51.46195982,-0.210143552,0,0,0,0,0,0,0,4,0,0,11,14,0,4,0,137,1,71,0,0,3,2,61,0,0,12,0,0,0,0,0,2,0,1,1,0,2,1,0,0,8,0,2,0,0,1,0,0,0,0
INNCY496,259,INNCY,Inner area cycle surveys,524003,176458,Woodlawn Road,Hammersmith & Fulham,Inner,51.47350483,-0.215955446,0,0,0,0,0,0,1,6,0,0,10,18,1,10,2,181,0,56,0,0,1,1,48,0,0,10,2,0,0,1,1,2,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
INNCY497,36,INNCY,Inner area cycle surveys,522583,174684,Parkstead Road,Wandsworth,Inner,51.45787058,-0.237005183,0,0,0,0,0,0,0,1,0,0,6,4,1,1,4,34,0,51,0,0,1,0,49,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
INNCY498,89,INNCY,Inner area cycle surveys,526808,171842,Smallwood Road,Wandsworth,Inner,51.4313998,-0.177242929,0,0,0,0,0,0,2,5,0,0,67,19,7,6,17,86,2,75,0,1,1,0,60,0,0,21,4,0,1,5,4,13,2,2,1,0,0,2,0,0,1,0,5,2,0,0,0,0,0,0
INNCY499,243,INNCY,Inner area cycle surveys,523143,175536,Erpingham Road,Wandsworth,Inner,51.46540627,-0.228652568,0,0,0,0,0,0,1,5,0,0,7,5,0,1,0,84,0,51,0,0,2,1,46,0,0,5,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
INNCY500,23,INNCY,Inner area cycle surveys,526283,170285,Norman Road,Merton,Inner,51.41752408,-0.185345409,0,0,1,0,0,0,2,2,0,0,18,10,0,7,4,88,2,44,0,0,2,0,43,0,0,12,2,0,2,0,0,3,0,1,1,0,1,0,0,0,2,0,3,0,1,0,0,0,1,0
INNCY501,215,INNCY,Inner area cycle surveys,525543,172778,Mount Road,Merton,Inner,51.44009314,-0.195098811,0,0,0,0,0,0,1,11,0,0,10,15,2,8,14,89,1,31,0,2,1,0,31,0,0,10,1,0,0,4,1,2,2,3,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0
INNCY502,23,INNCY,Inner area cycle surveys,526050,173942,Aslett Street,Wandsworth,Inner,51.45044158,-0.187393917,0,0,1,0,0,0,1,16,0,0,15,17,1,6,17,119,0,69,0,2,0,0,57,0,0,9,2,0,1,3,1,9,0,0,1,0,3,0,0,0,0,0,7,0,0,0,1,0,0,0
INNCY503,46,INNCY,Inner area cycle surveys,528529,175975,Stanley Grove,Wandsworth,Inner,51.4681551,-0.150999962,0,0,0,0,1,0,2,17,0,0,46,29,9,15,23,98,0,65,0,1,1,0,61,0,0,26,0,0,0,0,1,3,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY504,46,INNCY,Inner area cycle surveys,524711,171003,Lake Road,Merton,Inner,51.42432454,-0.207687571,0,0,1,0,0,0,1,2,0,0,10,15,2,5,11,73,0,48,0,3,0,0,48,0,2,7,0,0,0,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
INNCY505,172,INNCY,Inner area cycle surveys,527253,176219,Candahar Road,Wandsworth,Inner,51.47063602,-0.169272224,0,0,1,0,0,0,3,20,0,0,39,41,10,11,24,117,3,76,0,3,3,1,64,0,0,27,4,0,2,2,2,9,1,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
INNCY506,140,INNCY,Inner area cycle surveys,521821,176258,Cleveland Road,Richmond upon Thames,Inner,51.47218093,-0.247425538,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,49,0,48,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
INNCY507,51,INNCY,Inner area cycle surveys,524246,171841,Somerset Road,Merton,Inner,51.43195784,-0.214078487,0,0,0,0,0,0,0,1,0,0,5,3,1,0,0,7,0,26,0,1,0,0,26,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
INNCY508,75,INNCY,Inner area cycle surveys,526976,172955,Ellerton Road,Wandsworth,Inner,51.44136474,-0.174428809,0,0,0,0,0,0,1,9,0,0,17,9,4,5,9,70,0,36,0,2,0,0,36,0,0,8,0,0,0,4,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
INNCY509,176,INNCY,Inner area cycle surveys,525438,170837,Trinity Road,Merton,Inner,51.4226724,-0.197295478,0,0,2,0,0,0,2,2,0,0,6,20,1,8,14,115,1,62,0,2,0,0,62,0,2,10,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY510,72,INNCY,Inner area cycle surveys,524636,176141,Grimston Road,Hammersmith & Fulham,Inner,51.47051696,-0.206957793,0,0,0,0,0,0,0,4,0,0,15,22,1,8,2,220,2,59,0,0,2,2,50,0,0,11,2,0,0,1,1,4,0,5,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0
INNCY511,53,INNCY,Inner area cycle surveys,528358,171238,Ramsdale Road,Wandsworth,Inner,51.42562304,-0.155177002,0,0,0,1,0,0,5,8,2,0,67,15,9,9,15,56,2,70,0,0,2,0,59,0,0,21,3,0,2,3,3,13,3,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0
INNCY512,32,INNCY,Inner area cycle surveys,525089,174719,Santos Road,Wandsworth,Inner,51.45763746,-0.200941891,0,0,1,0,0,0,1,3,0,0,13,10,1,0,8,141,1,64,0,1,0,1,51,0,0,11,2,0,1,1,0,7,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,0
INNCY513,18,INNCY,Inner area cycle surveys,521955,173896,Tangley Grove,Wandsworth,Inner,51.45092408,-0.246311088,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,26,0,41,0,0,0,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY514,120,INNCY,Inner area cycle surveys,525091,176616,Ackmar Road,Hammersmith & Fulham,Inner,51.47468551,-0.200242454,0,0,0,0,0,0,1,4,0,0,26,33,5,16,9,293,5,76,0,1,3,0,71,0,0,18,3,0,0,1,2,4,1,13,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0
INNCY515,33,INNCY,Inner area cycle surveys,525735,177187,Maxwell Road,Hammersmith & Fulham,Inner,51.47967448,-0.190771603,0,0,1,0,0,0,2,5,0,0,46,30,6,13,11,294,8,86,0,1,13,1,81,0,0,18,2,0,0,2,4,5,1,21,3,1,2,1,0,0,0,0,5,1,0,0,0,0,0,0
INNCY516,61,INNCY,Inner area cycle surveys,522771,177684,Trinity Church Road,Richmond upon Thames,Inner,51.48479157,-0.23325936,0,0,1,1,0,0,0,6,0,0,24,11,0,6,7,151,0,46,0,1,1,0,39,0,0,9,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
INNCY517,150,INNCY,Inner area cycle surveys,527698,174805,Webbs Road,Wandsworth,Inner,51.45782839,-0.163379166,0,0,0,0,1,0,2,24,0,0,51,36,22,12,22,88,3,79,0,3,1,0,67,0,0,17,3,0,2,3,2,18,2,5,3,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY518,263,INNCY,Inner area cycle surveys,527191,182262,Lilestone Street,Westminster,Inner,51.52495762,-0.167988077,1,0,2,4,0,0,3,45,0,0,77,50,3,12,35,204,7,137,0,1,43,0,88,0,0,32,5,1,1,3,6,23,6,1,1,0,1,3,0,0,1,0,5,0,0,0,0,0,0,0
INNCY519,1820,INNCY,Inner area cycle surveys,524880,181939,Grand Union Canal (Great Western Road),Westminster,Inner,51.52257008,-0.201396734,1,1,3,0,0,0,5,20,0,0,71,56,9,4,32,308,2,104,0,0,6,0,83,0,0,48,4,0,0,8,2,84,3,11,1,0,2,2,0,0,2,0,6,0,0,0,0,0,0,0
INNCY520,1824,INNCY,Inner area cycle surveys,526125,179675,Broad Walk (Kensington Gardens),Westminster,Inner,51.5019473,-0.184270374,0,0,7,0,0,0,0,23,0,0,87,42,7,7,15,255,3,78,0,0,11,0,59,0,0,15,2,0,2,7,1,29,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
INNCY521,752,INNCY,Inner area cycle surveys,528081,183620,Grand Union Canal (Regent's Park),Westminster,Inner,51.53696067,-0.1546728,0,0,4,0,0,0,2,7,0,0,34,19,13,11,15,140,3,71,0,4,6,2,48,0,0,4,2,0,0,6,1,26,1,3,0,1,1,1,0,0,1,0,2,0,0,2,0,0,0,0
INNCY522,734,INNCY,Inner area cycle surveys,522859,178248,Thames Path (North Hammersmith),Hammersmith & Fulham,Inner,51.48984126,-0.231796568,0,0,6,2,1,0,3,9,0,0,45,26,2,13,21,268,8,82,0,2,5,0,58,0,0,15,4,0,0,2,1,3,1,1,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0
