LocationID,office,leisure,transport,retail,sustenance,residence
37674,0.050554627,0.881116006,1.570696973,0.370908346,1.058584324,-0.160553138
37676,2.19650474,3.463422965,1.700976041,0.642322366,0.955796395,-0.160553138
37689,0.049449905,0.179199584,0.002725572,1.18152867,-0.201246907,-0.160553138
377,-0.017137165,0.144638409,0.004643781,0.908063067,-0.120694864,0.315275807
379,-0.027422101,0.175564557,-0.021260574,0.971285806,-0.142975194,0.315275807
3827,-0.427443772,-0.515472454,-0.158428096,-0.242166244,-0.177038265,-0.160553138
384,-0.111511979,0.197585106,0.492553404,-0.15491601,0.690963326,1.331051418
386,-0.07173765,0.257847888,0.598390729,-0.153393051,0.935262697,1.331051418
387,0.015808066,-0.095696475,0.011576565,0.1089082,0.219145886,-0.160553138
389,-0.092760225,0.305028792,-0.109940465,0.199109333,0.462580784,-0.160553138
390,-0.00864225,0.542897039,-0.12151812,0.166727446,0.208650425,-0.160553138
3900,0.435110153,0.435565106,1.099982129,0.798950222,-0.201924749,-0.160553138
394,-0.296640817,-0.651042166,-0.443679983,-0.585838504,0.157597434,-0.160553138
395,-0.302250348,-0.641274724,-0.370166515,-0.576662138,0.255859456,-0.160553138
397,-0.133950104,-0.014266775,0.091531117,0.353823097,-0.041427972,0.315275807
399,-0.407808028,-0.427529739,-0.584999802,-0.647282771,-0.429263331,-0.160553138
400,0.404297033,-0.28414657,-0.361860877,-0.601816843,-0.3840599,-0.160553138
40007,-0.438662834,-0.727825427,-0.485820492,-0.582411782,-0.429263331,-0.160553138
40008,-0.443338238,-0.746740811,-0.524099652,-0.461731864,-0.38013232,-0.160553138
40011,-0.44894777,-0.714425268,-0.567833044,-0.682480721,-0.380810163,-0.160553138
40046,-0.319919013,-0.597520526,-0.108973309,-0.607787041,0.358041915,-0.160553138
40053,-0.396588965,-0.206496835,-0.2296169,-0.466102356,-0.122728392,0.667209288
40054,-0.396588965,-0.203155121,-0.232417981,-0.42788938,-0.122728392,0.667209288
40057,-0.081788457,-0.572869935,0.016378466,-0.704249239,-0.050639208,-0.160553138
40069,-0.38630403,-0.509882279,-0.103738982,-0.731778336,0.377645947,-0.160553138
40070,-0.38630403,-0.47830023,-0.182020923,-0.641493847,0.377645947,-0.160553138
40071,-0.38630403,-0.493682484,-0.214608005,-0.731778336,0.377645947,-0.160553138
40072,-0.391913561,-0.607001594,-0.21667497,-0.750131068,0.281417452,-0.160553138
40073,-0.38630403,-0.60365988,-0.207859505,-0.750131068,0.281417452,-0.160553138
40078,-0.258337987,-0.623569336,-0.394328985,-0.532259478,0.153027083,-0.160553138
40089,-0.063731252,-0.535542582,-0.486190083,-0.130642815,-0.310076663,1.494971713
40090,-0.063731252,-0.527788283,-0.505156293,-0.072223161,-0.310076663,0.667209288
40091,-0.063731252,-0.520097156,-0.486858426,-0.036529519,-0.310076663,1.494971713
401,0.485578096,-0.061241942,-0.122695605,-0.500797029,-0.36177957,-0.160553138
403,-0.280711819,-0.195743837,-0.088480705,0.136730644,-0.188856468,0.315275807
411,-0.323690053,-0.398189894,-0.138928712,-0.530687005,-0.177038265,0.384596842
418,-0.282550311,-0.465756478,-0.529057189,-0.401068219,-0.114658672,-0.160553138
419,-0.282550311,-0.464642574,-0.535199282,-0.401068219,-0.114658672,-0.160553138
421,-0.180763671,0.173866894,0.056428555,0.44052666,-0.11855118,-0.160553138
429,0.075659716,0.309158525,-0.097474511,0.681885666,-0.000152121,0.315275807
43,-0.44894777,-0.510062204,-0.305240043,-0.329234947,-0.38013232,-0.160553138
43002,-0.44894777,-0.804290462,-0.535532584,-0.608893059,-0.316576139,-0.160553138
43003,-0.44894777,-0.836690052,-0.560641589,-0.703006354,-0.338856469,-0.160553138
43004,-0.438662834,-0.808710258,-0.631547027,-0.53498644,-0.406983001,-0.160553138
43005,-0.438662834,-0.789958941,-0.611784063,-0.552327351,-0.316576139,-0.160553138
43006,-0.438662834,-0.803472922,-0.54234302,-0.552327351,-0.316576139,-0.160553138
43007,-0.438662834,-0.802359017,-0.548485112,-0.552327351,-0.316576139,-0.160553138
43008,-0.438662834,-0.788845037,-0.604305284,-0.552327351,-0.316576139,-0.160553138
431,0.070050185,0.306365975,-0.094674132,0.681885666,-0.000152121,0.315275807
434,0.349425467,-0.279292061,-0.469817768,0.220603142,0.097541825,-0.160553138
436,-0.422768367,-0.6698343,-0.387317665,-0.654316235,-0.039140264,-0.160553138
437,-0.422768367,-0.658695251,-0.409880305,-0.654316235,-0.039140264,-0.160553138
443,-0.344259924,-0.651292991,-0.284584176,-0.64537738,-0.290368228,-0.160553138
445,-0.060618611,-0.424225818,-0.073878592,-0.135510163,0.44781315,0.384596842
446,-0.060618611,-0.426445889,-0.075882918,-0.126333797,0.398682139,0.384596842
447,-0.26955705,-0.657735058,-0.354929361,-0.584335196,0.03248473,-0.160553138
448,-0.26955705,-0.648704783,-0.359607761,-0.584335196,0.130746753,-0.160553138
449,1.137077857,1.13076986,0.83565769,1.860667683,0.314811935,-0.160553138
450,0.820330099,0.836606838,0.68877706,1.68695584,0.314811935,-0.160553138
451,-0.272329669,-0.217420108,0.025051266,-0.259538361,0.191617363,-0.160553138
452,-0.3480012,-0.246827032,-0.077116694,-0.28000669,0.094033183,-0.160553138
455,0.73813299,3.134982748,1.276753339,1.113450704,0.254715798,-0.160553138
459,-0.139325507,-0.147506774,-0.443768801,-0.491113848,-0.271372708,-0.160553138
460,-0.139325507,0.042228419,-0.362642893,-0.508454758,-0.271372708,-0.160553138
46008,-0.387238157,-0.664419094,-0.489506136,-0.240811024,-0.223786142,-0.160553138
46009,-0.387238157,-0.664419094,-0.482695701,-0.240811024,-0.223786142,-0.160553138
46010,-0.381628626,-0.638138291,-0.456122301,-0.202598048,-0.384702671,-0.160553138
46011,-0.387238157,-0.639252196,-0.463601079,-0.202598048,-0.384702671,-0.160553138
46012,-0.387238157,-0.596195275,-0.41471835,-0.126172095,-0.026473172,-0.160553138
46013,-0.387238157,-0.584182821,-0.422865471,-0.126172095,-0.026473172,-0.160553138
46014,-0.418092963,-0.633070093,-0.448494629,-0.191914169,-0.048753503,-0.160553138
46015,-0.418092963,-0.64250294,-0.455305064,-0.178243609,-0.048753503,-0.160553138
46016,-0.387238157,-0.681672988,-0.50507543,-0.402839295,0.018730259,-0.160553138
46017,-0.387238157,-0.687602048,-0.527511766,-0.402839295,0.018730259,-0.160553138
46018,-0.407808028,-0.770620294,-0.53499195,-0.726695405,0.018730259,-0.160553138
46019,-0.407808028,-0.75877765,-0.542470026,-0.688482428,0.018730259,-0.160553138
46020,-0.44894777,-0.828241687,-0.554087274,-0.735871771,-0.312648559,-0.160553138
46021,-0.44894777,-0.808080101,-0.532987623,-0.726695405,0.04558094,-0.160553138
46023,-0.44894777,-0.8393377,-0.577988707,-0.754224502,-0.334928889,-0.160553138
461,-0.278843565,-0.146318906,0.098645987,-0.223035088,-0.031867519,0.929746822
4610,-0.232022736,0.363868711,0.098254211,0.029554712,0.190983866,-0.160553138
4611,-0.251197431,-0.034504814,-0.201731958,-0.0168119,0.016131639,-0.160553138
4612,-0.251197431,-0.091314108,-0.169894492,-0.112858196,-0.031643687,-0.160553138
4613,-0.261482366,-0.098354856,-0.173322442,-0.079555316,-0.080774698,-0.160553138
4614,0.133859133,0.666572386,0.158579636,0.04692635,-0.006791462,-0.160553138
4615,-0.251197431,-0.055474766,-0.157066863,-0.071427075,-0.028393949,-0.160553138
4616,-0.240912495,-0.147705926,-0.198640988,-0.211918291,-0.058494368,-0.160553138
462,-0.251759798,-0.152635061,0.089594259,-0.168392795,-0.031867519,0.929746822
4622,-0.332567782,-0.640046873,-0.423934066,-0.645583076,0.03248473,-0.160553138
4627,-0.293833667,-0.091318118,1.162020302,-0.343706825,-0.01132674,0.667209288
4629,-0.438662834,-0.354225706,0.559187912,-0.552880519,-0.196676556,0.667209288
4631,-0.396588965,-0.214653706,-0.220544613,-0.493631453,-0.220312572,0.667209288
464,-0.416254472,-0.61701573,-0.4066948,-0.447036557,-0.35785199,-0.160553138
4643,-0.428377899,-0.695946486,-0.626166973,-0.72220121,-0.429263331,-0.160553138
4644,-0.428377899,-0.687445557,-0.62002488,-0.703848479,-0.429263331,-0.160553138
4645,-0.277034836,-0.598572721,-0.629859246,-0.243659005,-0.264160318,-0.160553138
4655,-0.412483432,-0.394112592,-0.531347087,-0.647282771,-0.3840599,-0.160553138
466,-0.383561174,-0.618481433,-0.365911373,-0.35075036,-0.163111841,-0.160553138
4670,-0.113640469,-0.090199948,0.083724996,-0.389620941,-0.021929546,-0.160553138
468,-0.383561174,-0.663347925,-0.388093696,-0.506593913,-0.212242852,-0.160553138
4682,1.233255585,0.33090106,-0.002182041,-0.086032163,-0.084632134,-0.160553138
469,-0.187307329,-0.327762512,-0.54410701,0.154218136,-0.339499239,0.315275807
470,-0.154614031,-0.330349858,-0.523675703,0.154218136,-0.290368228,0.315275807
47001,-0.058668066,0.162368213,0.04042351,0.221620245,0.219190232,-0.160553138
4709,-0.313260924,-0.780794342,-0.638523729,-0.557163773,-0.140831511,-0.160553138
4710,-0.24971282,-0.752440062,-0.561990545,-0.463050477,-0.140831511,-0.160553138
4711,-0.049830463,0.004478894,0.022500059,0.644291843,-0.215029306,0.315275807
4714,-0.387238157,-0.310679343,-0.165649418,-0.239319879,-0.210458956,-0.160553138
4715,-0.438662834,-0.223210286,0.05964066,-0.431440845,-0.308720978,-0.160553138
4716,-0.024584646,0.674922344,0.154099036,0.729235717,-0.125265215,-0.160553138
4717,0.119997642,-0.245333554,-0.030798528,0.070768896,-0.098414534,0.315275807
4720,-0.387238157,-0.27804961,-0.115835449,-0.251015579,-0.210458956,-0.160553138
4725,-0.343325796,-0.00630995,-0.108646411,-0.013362025,-0.09562808,-0.160553138
4726,-0.291061048,0.017514845,-0.061116092,0.357735209,0.236855866,-0.160553138
4727,-0.291061048,0.010077046,-0.048704197,0.357735209,0.236855866,-0.160553138
4729,-0.178716692,0.086157947,-0.087049708,0.134032648,-0.011585644,-0.160553138
4730,-0.168546187,-0.087364432,0.230468262,-0.160077505,0.52846728,-0.160553138
4734,-0.119958423,0.106730147,0.356616892,-0.195291824,0.715815552,-0.160553138
4736,-0.119958423,0.111518145,0.338655035,-0.168774548,0.668682996,1.331051418
4738,-0.139402784,-0.560552264,-0.363673756,-0.681861701,-0.36177957,-0.160553138
474,-0.354544859,-0.708473643,-0.488118197,-0.489334448,-0.406983001,-0.160553138
4741,0.017876463,0.701457638,1.525302761,0.164249969,1.131281206,1.331051418
4742,0.119649704,0.717907396,1.469815894,0.155073603,0.970364677,1.331051418
4744,0.218538302,0.842491544,1.719836401,0.615425039,0.785204435,-0.160553138
4745,0.218538302,0.884596728,1.759564846,0.617995819,0.646568236,-0.160553138
4747,-0.44894777,-0.826466485,-0.641030132,-0.691657087,-0.287153563,-0.160553138
4748,-0.44894777,-0.826466485,-0.641030132,-0.691657087,-0.287153563,-0.160553138
4749,-0.438662834,-0.716922643,-0.584670029,-0.625915013,-0.287153563,-0.160553138
4752,-0.268588392,-0.399014695,-0.496983588,0.043784461,-0.287118491,-0.160553138
476,-0.075854679,-0.336329783,-0.250108467,-0.245761628,-0.358529832,0.667209288
477,0.740750621,3.056560905,1.207134306,0.887635312,0.161737041,-0.160553138
4770,2.118517828,3.062645948,2.110070451,0.337723225,0.638015879,-0.160553138
4773,1.044109998,0.584941103,0.882452106,1.439653041,-0.055209558,0.667209288
4774,1.013255192,0.540244279,0.837728328,1.380971736,-0.12269332,0.667209288
4775,0.041446777,0.132123125,-0.151396125,0.611139091,-0.031643687,-0.160553138
478,-0.075854679,-0.336329783,-0.258923229,-0.236585262,-0.358529832,0.667209288
4789,0.798877428,0.411030763,0.49480144,1.192328605,-0.03708064,-0.160553138
4790,0.702690284,1.045458167,0.421110306,0.657835646,0.035267448,-0.160553138
4796,0.569925019,0.674148152,0.2959967,0.206203356,0.173903647,-0.160553138
4797,1.1291621,0.882174728,0.986561102,1.707541054,0.187340989,0.667209288
4798,0.174642588,-0.204251859,0.290985591,0.564449076,-0.032286457,-0.160553138
48,0.066692052,-0.333077843,-0.18324727,0.056941232,-0.219634729,-0.160553138
480,-0.075854679,-0.432237222,-0.306751055,-0.376881319,-0.406983001,-0.160553138
4803,0.820330099,0.699917886,0.524056374,1.482888365,0.314811935,-0.160553138
4804,-0.134790176,-0.382244604,0.132908627,0.22085784,-0.031189677,-0.160553138
4805,-0.234667313,0.674929614,0.703612063,0.291365272,-0.17465513,0.929746822
4807,0.498311075,1.987080778,1.362155257,0.414950258,0.048790944,-0.160553138
4813,-0.319983306,0.012933924,0.251579291,-0.0813821,-0.001089258,0.929746822
4824,0.345347701,0.389631789,0.115355526,-0.015842357,0.224544031,-0.160553138
4825,-0.086139615,-0.465885936,-0.15009652,-0.362749273,0.135345031,-0.160553138
4826,-0.023022796,-0.467339031,-0.085272213,-0.396456078,0.08621402,-0.160553138
4828,-0.078691592,-0.306261948,0.031955325,-0.315645416,-0.095199868,-0.160553138
4829,0.855770971,2.201397938,0.747379787,0.330304261,0.480803098,-0.160553138
4832,-0.30128169,-0.290857737,-0.27201927,0.054722903,-0.188856468,0.315275807
4833,-0.290996755,-0.381946992,-0.286180073,0.0199923,-0.188856468,-0.160553138
4836,-0.428377899,0.140709812,0.28904182,-0.150887826,-0.241915059,-0.160553138
4837,0.435381934,-0.150947326,-0.368950491,0.651749043,-0.145401861,-0.160553138
4838,-0.258303457,-0.473760789,-0.312689576,-0.062891207,0.025557044,-0.160553138
4839,-0.268588392,-0.492899727,-0.33579285,-0.062891207,-0.023573968,-0.160553138
484,-0.310632498,0.001013406,-0.105882113,-0.053743886,0.076831739,-0.160553138
4840,0.541061942,-0.457808981,-0.333929792,-0.302804269,-0.384702671,-0.160553138
4842,-0.418092963,-0.472902506,-0.325349059,0.06850842,0.213863546,-0.160553138
485,-0.358286136,-0.091198344,0.422507525,-0.322783314,0.015523941,0.667209288
4857,-0.153615611,0.341131957,-0.31602187,-0.32986841,0.135309959,0.667209288
4858,-0.354544859,-0.640754409,-0.236909721,-0.654553746,0.097257121,0.384596842
4859,-0.273341489,-0.694990397,-0.603131027,-0.583931271,-0.38013232,-0.160553138
486,-0.325592838,-0.077578156,0.474234668,-0.304430582,0.015523941,0.667209288
4860,-0.395684601,-0.754298604,-0.621428894,-0.742061455,-0.38013232,-0.160553138
4861,-0.354544859,-0.647493272,-0.26762159,-0.636201014,-0.290368228,0.384596842
4864,-0.354544859,-0.605238655,-0.256004343,-0.654553746,0.097257121,0.384596842
4865,-0.383561174,-0.633835601,-0.380200588,-0.35075036,-0.163111841,-0.160553138
4866,-0.438662834,-0.795280513,-0.670074658,-0.72220121,-0.429263331,0.384596842
4867,-0.438662834,-0.797508323,-0.671411344,-0.72220121,-0.429263331,0.384596842
4868,-0.354544859,-0.68977776,-0.485444826,-0.480158082,-0.406983001,-0.160553138
4869,-0.209715692,-0.390627738,-0.514508275,-0.314260657,-0.294295808,-0.160553138
4870,-0.111635798,-0.338866264,-0.596618202,0.14761255,-0.339499239,0.315275807
4871,-0.252693925,-0.426226611,-0.566242344,-0.422897879,-0.294295808,-0.160553138
4872,-0.187307329,-0.345866194,-0.537964215,0.163394502,-0.290368228,0.315275807
4875,-0.199083101,-0.623405358,-0.366726061,-0.555251346,0.17005922,-0.160553138
4876,-0.379790134,-0.705431245,-0.508663246,-0.461326027,-0.36242234,-0.160553138
4891,-0.234393832,-0.325276837,-0.31049416,0.41528181,-0.211814641,-0.160553138
4892,-0.234393832,-0.313426454,-0.281376502,0.453494786,-0.18496396,-0.160553138
4893,-0.050357471,-0.437833225,-0.233541935,0.734367669,-0.36177957,-0.160553138
4894,0.086025252,-0.349302113,0.098049006,0.047356479,-0.188178626,-0.160553138
4896,0.086025252,-0.374453102,0.082552922,-0.02316988,-0.286440648,-0.160553138
4897,0.326213913,-0.068940377,-0.068624733,0.546201124,0.236900211,-0.160553138
490,-0.314403538,-0.070586989,1.146524218,-0.334530459,-0.037499578,0.667209288
4900,0.217280344,0.596703184,1.164722889,0.005311274,-0.017502704,-0.160553138
4906,-0.009283627,0.1786601,0.187103652,-0.189808522,-0.039783034,-0.160553138
4916,-0.405969536,-0.495610302,-0.379743604,0.348650775,0.293881786,-0.160553138
4917,-0.352706367,-0.534329226,-0.471452773,0.13314069,0.343012797,-0.160553138
4918,-0.342421432,-0.508935825,-0.390446681,-0.170794401,0.316162116,-0.160553138
4919,-0.379790134,-0.564046622,-0.293064349,-0.500119892,-0.165898295,-0.160553138
50,0.076976987,-0.309936917,-0.167501554,0.08704111,-0.14825846,-0.160553138
500,-0.134854469,0.073512527,0.826501262,-0.170186824,0.605017862,1.331051418
501,-0.15542434,0.038814314,0.786070728,-0.271763277,0.578845024,1.331051418
509,-0.299443198,0.112466405,-0.128688743,0.207222432,0.085320693,-0.160553138
51,0.076976987,-0.30263625,-0.115501364,0.08447033,-0.14825846,-0.160553138
517,-0.168546187,-0.075901671,0.2514395,-0.213644555,0.50618695,-0.160553138
51781,1.121197409,0.113646747,-0.045083738,-0.071792802,-0.017791143,1.266933697
520,-0.109673487,0.104142801,0.354612566,-0.195291824,0.738095882,-0.160553138
523,-0.200490307,0.777781139,1.450084079,0.292735458,1.223652265,1.331051418
526,-0.047836785,-0.364406425,-0.08829844,-0.078667714,-0.093844183,-0.160553138
529,-0.273263796,-0.42901005,-0.193074041,-0.124133641,-0.112196933,-0.160553138
53,-0.438662834,-0.610772035,-0.285225835,-0.577309503,-0.261623495,-0.160553138
530,-0.273263796,-0.444001844,-0.191737355,-0.085920665,-0.112196933,-0.160553138
531,-0.221809356,-0.141178274,0.076031821,-0.213644555,0.460983518,-0.160553138
532,-0.168546187,-0.079496284,0.219649876,-0.213644555,0.50618695,-0.160553138
534,-0.299443198,0.121994882,-0.131535265,0.216398798,0.085320693,-0.160553138
536,-0.092243228,-0.503068978,0.084818084,-0.348229101,-0.129192795,-0.160553138
538,1.574032106,1.347073852,1.277621992,0.193047646,0.074579916,-0.160553138
539,-0.270461414,-0.337070175,-0.234348613,-0.026871913,0.036198658,-0.160553138
54,-0.438662834,-0.61188594,-0.306325485,-0.577309503,-0.261623495,-0.160553138
540,-0.232158585,-0.167281563,-0.148207592,0.191236883,0.080759319,-0.160553138
541,-0.070903547,-0.383029431,-0.135647225,-0.13850105,0.128887772,0.384596842
542,-0.070903547,-0.383854711,-0.132003949,-0.13850105,0.275602963,0.384596842
544,0.607348479,1.155490676,0.482593082,0.311792206,0.219107078,-0.160553138
548,-0.059068507,0.553517264,-0.240234381,-0.115172705,0.231573526,-0.160553138
549,-0.04317404,0.626145308,-0.115907899,-0.044744254,0.231573526,-0.160553138
55,0.104994881,0.185045371,-0.139396724,0.742341737,-0.076847118,-0.160553138
559,0.308947241,-0.394474136,-0.044421431,-0.475902134,-0.036178965,-0.160553138
56,1.054394933,0.673264359,0.922812337,1.4447946,-0.055209558,0.667209288
58,1.182425269,0.897425624,1.028786959,1.717824173,0.187340989,0.667209288
596,-0.338650392,-0.50980412,-0.331065642,-0.250705781,0.11060676,0.667209288
597,-0.338650392,-0.480245205,-0.329855962,-0.250705781,0.155810192,0.667209288
602,-0.162936656,0.119379082,0.235429339,-0.177950913,0.668682996,1.331051418
603,-0.162936656,0.122021495,0.239567105,-0.059295202,0.668682996,1.331051418
604,0.094134466,0.467452547,0.368546042,0.479231956,0.694248136,1.331051418
605,0.06327966,0.460024798,0.383972884,0.318534462,0.618944286,1.331051418
606,-0.270426884,-0.261364115,-0.138106585,0.174044004,-0.188856468,0.315275807
607,-0.270426884,-0.273764191,-0.192111101,0.164867638,-0.188856468,0.315275807
608,-0.270397121,-0.016233538,0.352045207,0.104384484,0.438629308,-0.160553138
609,-0.276006652,0.071754771,0.418409972,0.015603302,0.761268614,-0.160553138
610,-0.089420471,-0.252494798,-0.236580071,0.02350304,-0.169183105,-0.160553138
611,-0.042671198,-0.138297075,-0.193493837,0.163334915,-0.196033786,-0.160553138
6144,0.499593762,0.0371718,0.105109344,-0.110613862,0.242176333,1.742762642
6146,0.49398423,-0.016388837,-0.009466295,-0.111625683,0.174692571,1.742762642
6148,0.40057974,-0.162535356,-0.230282639,-0.150395298,0.13013191,1.742762642
6149,0.331422104,-0.229810276,-0.237634411,-0.159571664,0.018087488,1.742762642
616,0.568337899,1.397794129,1.010078022,0.291748523,-0.036786664,-0.160553138
617,0.899759531,1.418570021,1.065786709,0.27040911,0.366003495,-0.160553138
618,0.502172362,1.571289168,1.061647537,0.238208777,-0.063637345,-0.160553138
619,-0.44894777,-0.50787743,-0.313927096,-0.315564386,-0.38013232,-0.160553138
621,0.993163761,0.548627148,0.400617573,1.142209269,0.535724922,0.667209288
6212,1.492411698,0.411220444,0.022084936,1.108326723,-0.161256597,1.266933697
6213,1.492411698,0.504532177,0.082576318,1.202082745,-0.161256597,1.266933697
6214,1.370068586,0.30919347,-0.037034071,0.661557374,-0.205817257,1.742762642
6217,1.370068586,0.331590604,-0.030561051,0.661557374,-0.205817257,1.742762642
6218,0.657561556,-0.126384076,-0.193535948,0.302636308,-0.268730668,1.742762642
622,-0.234866911,-0.378598162,-0.07072378,-0.441076599,0.408424208,-0.160553138
6220,0.416538916,-0.203449037,-0.19570454,-0.008430868,0.0901416,1.742762642
6221,0.416538916,-0.200107323,-0.193699511,0.020605743,0.0901416,1.742762642
626,-0.418092963,0.238665193,-0.00676896,0.544265471,0.069225303,-0.160553138
633,0.053080021,-0.485718341,-0.406942423,0.582791626,-0.316576139,-0.160553138
634,-0.44894777,-0.885648444,-0.791918212,-0.824648747,-0.429263331,-0.160553138
635,-0.44894777,-0.885648444,-0.791918212,-0.824648747,-0.429263331,-0.160553138
6366,-0.281143105,-0.50918744,-0.249522568,-0.481186272,0.190940446,-0.160553138
638,-0.44894777,-0.825938097,-0.7394001,-0.75014621,-0.406983001,-0.160553138
64,-0.438662834,-0.352761556,0.011458508,-0.493812175,-0.336249502,-0.160553138
640,-0.438662834,-0.718731242,-0.656082087,-0.731377576,-0.429263331,-0.160553138
641,-0.428377899,-0.725308464,-0.669702959,-0.731377576,-0.429263331,-0.160553138
644,0.073835729,1.225178858,0.835618187,0.461413402,1.155610091,-0.160553138
646,-0.407808028,-0.756947335,-0.469890113,-0.807760043,-0.3840599,-0.160553138
649,-0.44894777,-0.790941302,-0.661969465,-0.65326811,-0.313291329,-0.160553138
651,0.069053068,1.231350628,0.587129732,0.379849907,0.035232376,-0.160553138
654,-0.192935027,0.717630265,0.572507483,0.216570393,0.139958802,-0.160553138
655,0.000326718,0.92841186,0.647452075,0.35172489,0.162239132,-0.160553138
656,0.067274536,0.065266002,-0.173653687,0.145206269,0.033162573,-0.160553138
657,0.002043126,0.06997942,-0.167640708,0.163559001,0.077723233,-0.160553138
658,0.02656608,-0.03963469,-0.195595533,0.079464195,-0.015968439,-0.160553138
660,0.911015383,2.531857837,1.259273223,1.122484647,0.125674311,-0.160553138
6606,-0.311566626,-0.454186807,-0.302090487,-0.32914546,-0.188856468,-0.160553138
6607,-0.321851561,-0.450599502,-0.231056638,-0.330193585,-0.139725457,-0.160553138
6617,-0.438662834,-0.583285956,-0.153339794,-0.104679927,-0.241915059,-0.160553138
6648,-0.311566626,-0.451328038,-0.276568556,-0.123625934,-0.188856468,-0.160553138
6650,-0.311566626,-0.451098421,-0.299544824,-0.362864242,-0.188856468,-0.160553138
666,-0.141054336,0.688649774,0.714900823,0.238187005,-0.125524119,0.929746822
667,-0.240276844,0.608784076,0.680855835,0.282188906,-0.125524119,0.929746822
668,-0.200736644,0.196633976,0.424460262,0.143492477,-0.218956887,1.405575767
669,-0.200736644,0.205048548,0.496762646,0.206235893,-0.218956887,1.405575767
6696,0.540906165,0.305901792,-0.045895809,1.13564283,0.356152427,-0.160553138
671,-0.418092963,-0.436828824,-0.299558999,0.301553574,0.236143877,-0.160553138
672,0.388251947,1.361255473,1.01616921,0.359936546,0.196826748,-0.160553138
673,0.266531142,1.22518357,0.706948794,0.139289631,0.196826748,-0.160553138
675,0.516657082,0.910736327,0.417290778,0.001726468,0.196826748,-0.160553138
679,1.493291663,0.298054029,0.033529115,0.030278302,-0.017791143,1.266933697
682,1.615634775,0.357159778,0.06933231,0.030278302,-0.017791143,1.266933697
684,1.114942041,0.120566162,-0.060222153,0.447162517,-0.250377918,1.742762642
685,1.157920275,0.138429123,-0.058217124,0.447162517,-0.250377918,1.742762642
687,1.265948883,0.345635152,0.001159674,-0.023288748,-0.062351804,-0.160553138
690,0.203706832,0.259565029,-0.000565434,0.853653265,-0.013863563,0.384596842
691,0.292500211,0.398529509,-0.015421087,0.915918543,-0.062994574,1.212359267
696,0.057085189,-0.426809626,-0.457973307,0.025281543,-0.429263331,-0.160553138
697,0.132756721,-0.416784482,-0.413099933,0.071163372,-0.429263331,-0.160553138
698,0.122471785,-0.426809626,-0.464783743,0.034457909,-0.429263331,-0.160553138
70,0.329408772,0.026096116,0.996387618,0.096526817,0.21176419,-0.160553138
70101,-0.292691053,-0.762718535,-0.599922263,-0.538811041,-0.163111841,-0.160553138
70227,-0.02259151,-0.3959798,-0.4184418,-0.096660699,-0.291010999,-0.160553138
70229,-0.438662834,-0.820771144,-0.645872691,-0.747614711,-0.234523183,-0.160553138
70340,-0.397523093,-0.417145811,-0.269899302,0.355342501,0.258424207,-0.160553138
70351,-0.376953222,-0.260821961,-0.177100791,0.542796233,0.464811123,-0.160553138
70356,-0.268588392,-0.476581613,-0.306005444,-0.091927818,-0.023573968,-0.160553138
705,-0.44894777,-0.43871084,-0.381205603,-0.403970375,-0.35785199,-0.160553138
7059,0.063364957,-0.603092471,-0.415651548,0.185346198,-0.316576139,-0.160553138
706,-0.44894777,-0.44093865,-0.382542289,-0.403970375,-0.35785199,-0.160553138
707,-0.37511473,-0.30277364,-0.351975176,-0.245840192,-0.312648559,-0.160553138
708,-0.364829795,-0.284590091,-0.269648351,-0.276988194,-0.312648559,-0.160553138
709,-0.343325796,-0.147914157,-0.187818516,-0.192841943,-0.14018874,-0.160553138
71,0.349246629,-0.031403751,-0.017453513,0.420161105,-0.164039315,-0.160553138
710,-0.343325796,-0.106899693,-0.184145874,-0.183665577,-0.14018874,-0.160553138
716,-0.362991303,-0.635897574,-0.438567125,-0.564667134,-0.212242852,-0.160553138
717,-0.422768367,-0.673176015,-0.353266188,-0.620597453,-0.016859933,-0.160553138
718,-0.422768367,-0.67428992,-0.355938858,-0.620597453,-0.039140264,-0.160553138
719,-0.422768367,-0.67428992,-0.36475362,-0.620597453,-0.039140264,-0.160553138
72,0.381939927,0.114691593,0.018475986,0.727159426,-0.073632453,-0.160553138
720,-0.422768367,-0.675403825,-0.358611527,-0.620597453,-0.039140264,-0.160553138
721,0.953009474,0.562780023,0.615666391,1.410227972,0.055933189,-0.160553138
723,0.885612836,0.536129011,0.621259254,1.469879773,-0.01480031,-0.160553138
724,0.891222367,0.566391551,0.630231092,1.511555761,-0.01480031,-0.160553138
725,0.944485536,0.710078037,0.71610837,1.763797321,0.067476478,-0.160553138
728,-0.153521555,-0.448311621,0.061691565,-0.322489794,0.017263492,-0.160553138
730,-0.134790176,-0.34039956,0.133576969,0.230034206,0.017263492,-0.160553138
736,-0.37511473,-0.59040843,-0.533170507,-0.371030413,-0.429263331,-0.160553138
740,-0.321851561,-0.448731229,-0.237198028,-0.339369951,-0.139725457,-0.160553138
747,-0.095174196,-0.423197601,-0.206099784,0.437475324,-0.264873232,-0.160553138
750,0.311801475,1.643000517,1.184070148,0.186431312,0.223677429,-0.160553138
751,-0.387238157,-0.300302402,-0.140669527,-0.176576464,-0.210458956,-0.160553138
752,-0.039162513,-0.027057459,0.081723209,-0.091916515,0.033198849,-0.160553138
