LocationID,latitude,longitude,transport_mode,node_ID
37251,51.54045939,-0.324303361,bus,1294
37253,51.55343487,-0.257603823,bus,1295
37255,51.60927549,-0.219750921,bus,1296
37258,51.36419821,-0.118113453,bus,1297
37259,51.49284576,0.061144414,bus,1298
37261,51.51622921,-0.3653751,bus,1299
37262,51.54646037,-0.370493467,bus,1300
37263,51.53682193,-0.389467141,bus,1301
37264,51.52907133,-0.264661264,bus,1302
37277,51.54201782,-0.295159299,bus,1303
37278,51.54210183,-0.294752375,bus,1304
37279,51.55316329,-0.261725167,bus,1305
37280,51.55337642,-0.261543948,bus,1306
37285,51.48053385,-0.261247646,bus,1307
37291,51.60930175,-0.357239555,bus,1308
37292,51.60390176,-0.353694392,bus,1309
37293,51.41801057,-0.288832483,bus,1310
37294,51.40073331,0.016629856,bus,1311
37309,51.57956868,-0.333920697,bus,1312
37310,51.57934563,-0.334044315,bus,1313
37312,51.58079324,-0.334034677,bus,1314
37314,51.58181987,-0.334141467,bus,1315
37316,51.49093543,0.072078372,bus,1316
37322,51.45979663,0.123154146,bus,1317
37323,51.46734296,-0.422853923,bus,1318
37329,51.38001038,-0.201903603,bus,1319
3733,51.35920792,-0.191227521,bus,1320
37338,51.56105276,-0.254672542,bus,1321
37340,51.4211557,-0.419309645,bus,1322
37346,51.36679386,0.055967436,bus,1323
37348,51.37495586,0.100273374,bus,1324
37350,51.4110987,0.104776745,bus,1325
37351,51.36168154,0.071525353,bus,1326
37359,51.39257581,0.114621101,bus,1327
37371,51.45018944,0.178681698,bus,1328
37372,51.61623766,-0.337012683,bus,1329
37379,51.49807968,0.155174902,bus,1330
37417,51.50746099,0.108580939,bus,1331
37421,51.45527162,0.051016354,bus,1332
37429,51.54089175,-0.382012358,bus,1333
3776,51.6021193,-0.173620421,bus,1334
3777,51.6029063,-0.174498586,bus,1335
3778,51.64088526,-0.1805757,bus,1336
3794,51.42253466,-0.303118627,bus,1337
3795,51.42270292,-0.302939796,bus,1338
37977,51.49246005,0.047743979,bus,1339
3805,51.63722974,-0.080877622,bus,1340
3807,51.64702265,-0.186689916,bus,1341
3808,51.64690605,-0.186709023,bus,1342
3809,51.64968205,-0.176089306,bus,1343
3810,51.64939626,-0.176794624,bus,1344
3816,51.56207955,0.123240754,bus,1345
3819,51.40250802,-0.140134275,bus,1346
3820,51.40206063,-0.140842522,bus,1347
3821,51.53057068,-0.216536871,bus,1348
38453,51.55095817,-0.315220168,bus,1349
3851,51.4071819,-0.19228273,bus,1350
3902,51.43490339,0.16644386,bus,1351
3905,51.46352015,0.100666347,bus,1352
3906,51.46388968,0.099114052,bus,1353
391,51.47277058,-0.007856279,bus,1354
3911,51.39466628,0.026871164,bus,1355
3912,51.39603971,0.024933687,bus,1356
3922,51.41501472,0.006630483,bus,1357
3923,51.38011726,0.041805938,bus,1358
3924,51.37866596,0.043034655,bus,1359
3929,51.42213515,0.110159924,bus,1360
3930,51.42166749,0.111159622,bus,1361
3936,51.42871859,0.089042694,bus,1362
3937,51.42918941,0.088359257,bus,1363
3952,51.48408425,0.148940771,bus,1364
3953,51.48485643,0.148516162,bus,1365
3954,51.48748779,0.149691398,bus,1366
3955,51.48826131,0.149684571,bus,1367
3961,51.48438347,0.151749119,bus,1368
3962,51.47185198,0.181182486,bus,1369
3963,51.48927035,0.121440595,bus,1370
3964,51.49014512,0.128251681,bus,1371
3965,51.49029688,0.131283868,bus,1372
40001,51.47780816,-0.286840398,bus,1373
40003,51.49267021,-0.259806364,bus,1374
40015,51.48086328,-0.008871825,bus,1375
40020,51.45691542,0.147534801,bus,1376
40021,51.44488802,0.081448263,bus,1377
40022,51.4774721,0.146124113,bus,1378
40023,51.46230072,0.15985194,bus,1379
40024,51.46191277,0.15992,bus,1380
40027,51.4696701,0.134584429,bus,1381
40028,51.4709541,0.135681112,bus,1382
40029,51.47299566,0.136165267,bus,1383
40030,51.47371016,0.137422657,bus,1384
40031,51.47520396,0.140819028,bus,1385
40032,51.47529386,0.141312858,bus,1386
4004,51.65167223,-0.07049536,bus,1387
40047,51.43432126,0.165826417,bus,1388
4005,51.65137776,-0.069539316,bus,1389
40051,51.45233343,0.177517158,bus,1390
40052,51.45205319,0.178079557,bus,1391
40060,51.38879805,0.038038514,bus,1392
40062,51.46745438,0.184082752,bus,1393
40064,51.46347887,0.184598359,bus,1394
40065,51.46332666,0.184562295,bus,1395
40082,51.45525468,0.052498189,bus,1396
40085,51.4550281,0.052084991,bus,1397
40086,51.46989725,0.190520596,bus,1398
40087,51.47020113,0.190621548,bus,1399
40104,51.40043735,0.017105649,bus,1400
40105,51.40605255,0.016892633,bus,1401
40106,51.40600581,0.016473598,bus,1402
40107,51.40744815,0.014178895,bus,1403
40118,51.37859238,0.042097327,bus,1404
40119,51.37247028,0.039396679,bus,1405
40120,51.37271516,0.039278248,bus,1406
40121,51.36799752,0.039068634,bus,1407
40122,51.36657974,0.038890721,bus,1408
40124,51.36276469,0.039008577,bus,1409
40126,51.36007539,0.038515668,bus,1410
4013,51.35189235,0.139330951,bus,1411
40133,51.34350185,0.032280631,bus,1412
40139,51.33237931,0.027510791,bus,1413
40140,51.33075352,0.026879224,bus,1414
40141,51.3287108,0.023315384,bus,1415
40143,51.32538476,0.023757472,bus,1416
40144,51.32546508,0.023272993,bus,1417
40145,51.32213193,0.027245418,bus,1418
40146,51.32197847,0.027798389,bus,1419
40147,51.31630212,0.033087359,bus,1420
40148,51.31616133,0.032908929,bus,1421
40149,51.3115226,0.034884933,bus,1422
40150,51.31256818,0.033711502,bus,1423
40151,51.30831088,0.039090296,bus,1424
40152,51.30954945,0.037165124,bus,1425
40154,51.30687765,0.04546883,bus,1426
40156,51.3019687,0.052079299,bus,1427
40163,51.30738149,0.042879944,bus,1428
40164,51.30821852,0.03974621,bus,1429
40165,51.31095098,0.034658758,bus,1430
40166,51.3134777,0.028456709,bus,1431
40167,51.31313608,0.026891894,bus,1432
40168,51.31018511,0.026446176,bus,1433
40169,51.31248426,0.028699878,bus,1434
40170,51.37141092,0.112869825,bus,1435
40171,51.36953482,0.118156833,bus,1436
40172,51.37060611,0.123062552,bus,1437
40173,51.37492358,0.124009502,bus,1438
40174,51.37720382,0.119761028,bus,1439
40175,51.37768101,0.116248083,bus,1440
40176,51.37582438,0.11597565,bus,1441
40178,51.37402322,0.115619585,bus,1442
40181,51.35426314,0.137545542,bus,1443
40188,51.35635197,0.104636123,bus,1444
40190,51.35494709,0.101239576,bus,1445
40192,51.35370051,0.098037182,bus,1446
40196,51.37238288,0.104336757,bus,1447
40198,51.37143435,0.108574897,bus,1448
40201,51.36317767,0.113625708,bus,1449
40203,51.36553446,0.110099617,bus,1450
40208,51.38423256,0.109508086,bus,1451
40209,51.38698284,0.113587096,bus,1452
40210,51.3873217,0.11374644,bus,1453
40211,51.38909029,0.113914193,bus,1454
40212,51.38953542,0.114164689,bus,1455
40213,51.3918802,0.115293366,bus,1456
40214,51.39197058,0.115268786,bus,1457
40232,51.37539306,0.100465816,bus,1458
40233,51.38821039,0.016912827,bus,1459
40234,51.40179432,0.016115817,bus,1460
40235,51.40203117,0.015939328,bus,1461
40236,51.40989335,0.014228838,bus,1462
40237,51.41237788,0.015128972,bus,1463
40238,51.39852898,-0.006957812,bus,1464
40239,51.36503428,0.093369092,bus,1465
40240,51.38527849,0.014311914,bus,1466
40242,51.38363952,0.012874648,bus,1467
40243,51.38350043,0.012595487,bus,1468
40244,51.3572268,0.105997661,bus,1469
40246,51.27654544,0.074016271,bus,1470
4074,51.36462851,0.055856086,bus,1471
4075,51.35930365,0.070211483,bus,1472
4083,51.36022839,0.06469419,bus,1473
410,51.34461063,-0.197502792,bus,1474
41001,51.45442786,0.189635938,bus,1475
4127,51.65280806,-0.199180482,bus,1476
415,51.53129798,-0.215874073,bus,1477
416,51.59575383,0.084310624,bus,1478
4208,51.6308115,0.001907112,bus,1479
4279,51.56137608,0.136726826,bus,1480
4282,51.53154981,0.127168975,bus,1481
4283,51.53186556,0.129591577,bus,1482
4284,51.5355153,0.094707966,bus,1483
4285,51.53565032,0.095204431,bus,1484
4289,51.63130694,0.002911508,bus,1485
4292,51.61688563,-0.019506759,bus,1486
4294,51.58100199,0.138499028,bus,1487
4295,51.58122618,0.139519942,bus,1488
4296,51.56123718,0.135465099,bus,1489
4298,51.57102246,0.131940776,bus,1490
43011,51.40734594,-0.005079032,bus,1491
43015,51.42016071,-0.053207272,bus,1492
4303,51.53104031,0.138867218,bus,1493
4318,51.57757096,0.098921691,bus,1494
4319,51.57604477,0.094752577,bus,1495
432,51.5954912,0.084414108,bus,1496
4321,51.5766184,0.065437641,bus,1497
4322,51.57758102,0.098359272,bus,1498
4323,51.57644125,0.054013563,bus,1499
4325,51.57382509,0.082542361,bus,1500
4326,51.5826183,0.11581168,bus,1501
4328,51.57533621,0.072364641,bus,1502
4329,51.57530793,0.073965317,bus,1503
4331,51.55921014,0.091742662,bus,1504
4346,51.58264353,0.166665807,bus,1505
4347,51.58276753,0.16628197,bus,1506
4348,51.58742237,0.202694891,bus,1507
435,51.42067982,-0.161071663,bus,1508
4350,51.58516276,0.17292072,bus,1509
4358,51.60183752,0.019231683,bus,1510
4359,51.60027857,0.019942279,bus,1511
4363,51.60908113,0.02105515,bus,1512
4380,51.3855279,-0.188221013,bus,1513
4383,51.30921559,-0.079844869,bus,1514
4384,51.30898499,-0.080041019,bus,1515
4385,51.32751369,-0.128586736,bus,1516
4388,51.32628925,-0.130186742,bus,1517
4390,51.32619251,-0.129760078,bus,1518
4391,51.3369153,-0.118742846,bus,1519
4395,51.30826756,-0.146013144,bus,1520
4396,51.33916613,-0.116109438,bus,1521
4397,51.31471917,-0.124228513,bus,1522
4399,51.30408107,-0.148549004,bus,1523
44002,51.46231655,0.097069548,bus,1524
44003,51.46157129,0.096502722,bus,1525
44005,51.45792028,0.098005231,bus,1526
44006,51.4508577,0.061181294,bus,1527
44007,51.47770946,0.020412269,bus,1528
44009,51.44113599,0.048382794,bus,1529
4401,51.33777317,-0.116166546,bus,1530
44010,51.44127957,0.047885579,bus,1531
44011,51.44162079,0.045339456,bus,1532
44012,51.4417491,0.04520129,bus,1533
44013,51.44284962,0.041911934,bus,1534
44014,51.44292899,0.042001816,bus,1535
44015,51.44514385,0.040301762,bus,1536
44016,51.44317321,0.098437294,bus,1537
44017,51.44311752,0.09803181,bus,1538
4402,51.32595893,-0.100718596,bus,1539
44020,51.46549269,0.03160636,bus,1540
44021,51.46559651,0.03080472,bus,1541
44023,51.47600837,0.025708521,bus,1542
44025,51.4770587,0.020081091,bus,1543
44026,51.48566208,0.007670902,bus,1544
44027,51.48425725,0.062701532,bus,1545
44029,51.44739865,0.037854961,bus,1546
4403,51.32559798,-0.100087616,bus,1547
44030,51.44700701,0.038139745,bus,1548
4404,51.32160221,-0.137409768,bus,1549
4405,51.31572483,-0.083591125,bus,1550
4406,51.31607461,-0.083533498,bus,1551
4407,51.33056256,-0.109012005,bus,1552
4409,51.32877331,-0.073716925,bus,1553
441,51.53110399,-0.216126756,bus,1554
4410,51.32354152,-0.067836296,bus,1555
4411,51.3232109,-0.067419617,bus,1556
4412,51.34850343,-0.092390988,bus,1557
4413,51.33530095,-0.077477423,bus,1558
4415,51.36306833,-0.097158323,bus,1559
4417,51.38377229,-0.108429111,bus,1560
4418,51.38269649,-0.106964511,bus,1561
4419,51.40040509,-0.117691549,bus,1562
442,51.53031357,-0.216186487,bus,1563
4420,51.37878839,-0.103303386,bus,1564
4423,51.35190493,-0.09861181,bus,1565
4425,51.41092216,-0.123025958,bus,1566
4457,51.47593068,-0.396998106,bus,1567
44624,51.4769324,0.020104313,bus,1568
4471,51.39870967,-0.350074439,bus,1569
4473,51.401327,-0.361006988,bus,1570
4479,51.41332045,-0.287871558,bus,1571
4480,51.40146401,-0.304272341,bus,1572
4483,51.4260474,-0.305376303,bus,1573
4486,51.40068754,-0.30405666,bus,1574
4489,51.39212518,-0.261611609,bus,1575
4490,51.39156505,-0.177403517,bus,1576
4491,51.39174753,-0.176993802,bus,1577
4493,51.4004841,-0.24204478,bus,1578
4495,51.41884269,-0.177598693,bus,1579
45,51.43614028,-0.503144698,bus,1580
4500,51.43288309,-0.306720277,bus,1581
4501,51.43071141,-0.307030736,bus,1582
4503,51.44032338,-0.303855155,bus,1583
4505,51.46163938,-0.289274141,bus,1584
4506,51.46131135,-0.301968745,bus,1585
4507,51.38665971,-0.273301946,bus,1586
4510,51.37979121,-0.279538269,bus,1587
4513,51.38576983,-0.296057062,bus,1588
4514,51.38605785,-0.296075107,bus,1589
4515,51.37624697,-0.303508788,bus,1590
4516,51.3762265,-0.303337121,bus,1591
4517,51.37109285,-0.305897451,bus,1592
4518,51.37051494,-0.305732011,bus,1593
4520,51.35016431,-0.313174721,bus,1594
4521,51.34013039,-0.318927083,bus,1595
4523,51.35983616,-0.31039202,bus,1596
4524,51.36036673,-0.309769222,bus,1597
4529,51.34425158,-0.197545596,bus,1598
4530,51.38306233,-0.19044529,bus,1599
4533,51.37620485,-0.193029095,bus,1600
4538,51.63356228,-0.070541524,bus,1601
4539,51.63492929,-0.069457506,bus,1602
4541,51.64907379,-0.057971815,bus,1603
4543,51.59470352,-0.383508199,bus,1604
4545,51.45851429,-0.40437365,bus,1605
4546,51.58656734,-0.361581755,bus,1606
4547,51.5866255,-0.361882796,bus,1607
4550,51.59071482,-0.372071996,bus,1608
4551,51.59076033,-0.37146405,bus,1609
4554,51.46321938,-0.387438419,bus,1610
4557,51.58399429,0.020389175,bus,1611
4558,51.476067,-0.398418915,bus,1612
4565,51.46269613,-0.388622912,bus,1613
4568,51.47523955,-0.326291166,bus,1614
4570,51.60526349,-0.417401037,bus,1615
4571,51.61442368,-0.438011224,bus,1616
4573,51.61247055,-0.434496412,bus,1617
4575,51.5113023,-0.377743173,bus,1618
4576,51.51145113,-0.376801168,bus,1619
4578,51.50963272,-0.357281917,bus,1620
4579,51.42842456,-0.493989213,bus,1621
4580,51.42827551,-0.492886492,bus,1622
4583,51.41939766,-0.421642648,bus,1623
4584,51.41952299,-0.420933611,bus,1624
4586,51.42027273,-0.428544764,bus,1625
4588,51.42200694,-0.441918829,bus,1626
4590,51.55159637,-0.298998588,bus,1627
4592,51.56261598,-0.306118511,bus,1628
4601,51.46457163,-0.267886545,bus,1629
4602,51.46440215,-0.26797934,bus,1630
4603,51.46514182,-0.254188134,bus,1631
4606,51.47564742,-0.239315086,bus,1632
4607,51.47471308,-0.238775072,bus,1633
4608,51.48522004,-0.233646084,bus,1634
4609,51.48533189,-0.233310492,bus,1635
4637,51.50852186,-0.340332262,bus,1636
4639,51.51009961,-0.287445159,bus,1637
4647,51.5900096,-0.164015183,bus,1638
4651,51.58868115,-0.164169792,bus,1639
4653,51.63094371,-0.175034869,bus,1640
4662,51.47141499,0.053511449,bus,1641
4663,51.47478608,0.0339777,bus,1642
4664,51.47474339,0.034883015,bus,1643
4678,51.49329754,-0.24578029,bus,1644
4683,51.53233122,-0.236033173,bus,1645
4684,51.53243246,-0.236187857,bus,1646
4690,51.5816239,-0.213225312,bus,1647
4691,51.61917317,-0.289727083,bus,1648
4692,51.58147374,-0.212812631,bus,1649
4694,51.57702591,-0.239210165,bus,1650
4695,51.61928018,-0.289665279,bus,1651
4705,51.56228244,-0.197420861,bus,1652
4750,51.56320743,-0.043525419,bus,1653
4759,51.5749026,-0.013308248,bus,1654
4760,51.57065246,-0.024157647,bus,1655
4761,51.55325422,0.005380682,bus,1656
4783,51.41332093,-0.052347399,bus,1657
4844,51.58994779,-0.016535325,bus,1658
4880,51.62492135,-0.321655796,bus,1659
4909,51.54532245,-0.202086114,bus,1660
4910,51.54288837,-0.199341058,bus,1661
4911,51.54638348,-0.20325577,bus,1662
4912,51.55379444,-0.212166745,bus,1663
4913,51.55617299,-0.214828745,bus,1664
4920,51.53824559,-0.193900569,bus,1665
4925,51.43718744,0.072465062,bus,1666
4928,51.46611217,0.084933616,bus,1667
4945,51.61136714,-0.109670689,bus,1668
4946,51.61320107,-0.109637828,bus,1669
5176,51.46761974,0.158159381,bus,1670
5178,51.31090365,-0.144385952,bus,1671
5179,51.31017171,-0.144731142,bus,1672
5333,51.33339844,-0.076623893,bus,1673
553,51.46549078,-0.377395932,bus,1674
5534,51.65906934,-0.058816831,bus,1675
5535,51.66124014,-0.058492708,bus,1676
5536,51.66100999,-0.058169987,bus,1677
5537,51.66466353,-0.05669789,bus,1678
5538,51.66466172,-0.057131774,bus,1679
5539,51.66859118,-0.055488575,bus,1680
5540,51.66870082,-0.055050034,bus,1681
5541,51.67746518,-0.052143272,bus,1682
5542,51.67779898,-0.051666086,bus,1683
5543,51.68074946,-0.037681601,bus,1684
5544,51.68083433,-0.038994284,bus,1685
5545,51.68032585,-0.035472266,bus,1686
5546,51.68006457,-0.034904967,bus,1687
555,51.58925256,0.022094988,bus,1688
557,51.48132284,-0.448236775,bus,1689
565,51.57784854,-0.215682557,bus,1690
573,51.44637765,-0.2996734,bus,1691
575,51.32037149,-0.138622092,bus,1692
578,51.44630262,-0.299460327,bus,1693
585,51.37564179,-0.235740442,bus,1694
5861,51.51668546,0.195921603,bus,1695
5863,51.51241958,0.205199823,bus,1696
587,51.53145977,0.146917904,bus,1697
588,51.36779341,-0.15416914,bus,1698
5885,51.46680223,0.186744039,bus,1699
5886,51.46665593,0.185426826,bus,1700
589,51.36664748,-0.153353264,bus,1701
590,51.37867209,-0.155154149,bus,1702
595,51.55523456,-0.286385208,bus,1703
5975,51.65680008,-0.098744709,bus,1704
5976,51.66067522,-0.101488738,bus,1705
5977,51.6599591,-0.100578858,bus,1706
5979,51.66660873,-0.108644591,bus,1707
5981,51.67702847,-0.127577845,bus,1708
5983,51.68098896,-0.138003053,bus,1709
5984,51.68085932,-0.14800384,bus,1710
5985,51.68093678,-0.147783701,bus,1711
60002,51.44409074,0.185039967,bus,1712
60004,51.44315748,0.18926942,bus,1713
60005,51.44334874,0.194430426,bus,1714
6007,51.52286753,-0.259260896,bus,1715
6008,51.52315256,-0.257866191,bus,1716
6009,51.5234577,-0.257825716,bus,1717
6010,51.52427255,-0.256987359,bus,1718
6011,51.52471014,-0.256783249,bus,1719
6013,51.52603316,-0.255046065,bus,1720
6014,51.52701272,-0.253192177,bus,1721
6015,51.52772824,-0.252328641,bus,1722
6016,51.52786259,-0.251689173,bus,1723
6017,51.52864333,-0.250376179,bus,1724
6018,51.53058891,-0.248182244,bus,1725
6019,51.5303251,-0.248581636,bus,1726
6020,51.5323843,-0.246772459,bus,1727
6021,51.53261388,-0.246489697,bus,1728
6024,51.53930762,-0.251539024,bus,1729
6025,51.54277403,-0.254247132,bus,1730
6026,51.54286733,-0.254474301,bus,1731
6029,51.54915036,-0.246459738,bus,1732
6030,51.54907302,-0.243693463,bus,1733
6031,51.54922594,-0.243096221,bus,1734
6038,51.55312945,-0.218106867,bus,1735
6044,51.56300231,-0.222207946,bus,1736
6045,51.56637854,-0.226044146,bus,1737
6046,51.56667637,-0.226710707,bus,1738
6047,51.57425344,-0.236027,bus,1739
6048,51.57292701,-0.235125919,bus,1740
6051,51.57918895,-0.241334771,bus,1741
6052,51.57924698,-0.241606753,bus,1742
6056,51.58198299,-0.245369346,bus,1743
6059,51.59362497,-0.259054855,bus,1744
6060,51.59386699,-0.259608658,bus,1745
6061,51.59588522,-0.261697209,bus,1746
6062,51.59580626,-0.261830165,bus,1747
6063,51.59799349,-0.264403371,bus,1748
6064,51.59740143,-0.263891719,bus,1749
6070,51.60733704,-0.275427055,bus,1750
6071,51.61016007,-0.278454092,bus,1751
6074,51.55889793,-0.211303003,bus,1752
6077,51.56039926,-0.208329879,bus,1753
6078,51.56064033,-0.207627913,bus,1754
6079,51.56192252,-0.202095119,bus,1755
6080,51.56224664,-0.201534093,bus,1756
6081,51.56531194,-0.196190065,bus,1757
6082,51.56514474,-0.196427536,bus,1758
6083,51.5679885,-0.194814356,bus,1759
6084,51.56755346,-0.195177886,bus,1760
6085,51.57096193,-0.195201626,bus,1761
6090,51.58006404,-0.198247246,bus,1762
6091,51.57955989,-0.198209454,bus,1763
6092,51.58462,-0.19979917,bus,1764
6095,51.5854054,-0.199999084,bus,1765
6097,51.59182571,-0.19939882,bus,1766
6098,51.59242172,-0.199562932,bus,1767
6099,51.59411948,-0.198860548,bus,1768
6100,51.59483122,-0.198947895,bus,1769
6108,51.60677596,-0.185708896,bus,1770
6109,51.6073159,-0.185153026,bus,1771
6112,51.60903264,-0.182196104,bus,1772
6113,51.60886927,-0.182679224,bus,1773
6114,51.60999252,-0.180886812,bus,1774
6117,51.61127367,-0.17942018,bus,1775
6119,51.52653304,-0.259640083,bus,1776
6121,51.5296711,-0.25962134,bus,1777
6125,51.53485483,-0.258688283,bus,1778
6127,51.53576768,-0.257182714,bus,1779
6129,51.5365835,-0.25338814,bus,1780
6130,51.53678315,-0.253510271,bus,1781
6131,51.52316693,-0.264294713,bus,1782
6132,51.52651026,-0.266603884,bus,1783
6133,51.52614114,-0.266574654,bus,1784
6136,51.52878842,-0.268031117,bus,1785
6137,51.53251459,-0.263391315,bus,1786
6138,51.53252742,-0.263650349,bus,1787
6153,51.49273803,-0.25347983,bus,1788
6157,51.4928753,-0.270631405,bus,1789
6158,51.49226372,-0.277957973,bus,1790
6159,51.49199207,-0.279668009,bus,1791
6163,51.48832969,-0.291184954,bus,1792
6164,51.4875905,-0.292912223,bus,1793
6167,51.48694702,-0.29565851,bus,1794
6168,51.48626419,-0.297556392,bus,1795
6169,51.48617013,-0.298510507,bus,1796
6170,51.48524522,-0.300460523,bus,1797
6173,51.48396924,-0.304252614,bus,1798
6174,51.48383484,-0.304286405,bus,1799
6175,51.483343,-0.307588376,bus,1800
6176,51.4831421,-0.307999076,bus,1801
6179,51.48209012,-0.31362595,bus,1802
6180,51.48163435,-0.31444926,bus,1803
6181,51.48082828,-0.316552794,bus,1804
6183,51.47999261,-0.31910378,bus,1805
6184,51.48011567,-0.318278383,bus,1806
6187,51.479005,-0.322351493,bus,1807
6188,51.47875767,-0.322662985,bus,1808
6189,51.47825662,-0.324726262,bus,1809
6190,51.47822595,-0.324468174,bus,1810
6191,51.47717675,-0.328452311,bus,1811
6192,51.47687162,-0.329125876,bus,1812
6193,51.47590436,-0.332559602,bus,1813
6194,51.47625259,-0.331121301,bus,1814
6195,51.47536248,-0.33492652,bus,1815
6196,51.47531039,-0.334424426,bus,1816
6197,51.47524441,-0.33737877,bus,1817
6200,51.47496134,-0.342155334,bus,1818
6201,51.47481404,-0.342549463,bus,1819
6202,51.47402543,-0.344651545,bus,1820
6205,51.47201499,-0.349389484,bus,1821
6206,51.47149435,-0.350732936,bus,1822
6210,51.46675058,-0.37162125,bus,1823
6211,51.46636331,-0.372873165,bus,1824
6229,51.49042924,0.137844487,bus,1825
6230,51.49022265,0.136351074,bus,1826
6231,51.49082441,0.14083051,bus,1827
6232,51.49045559,0.139358286,bus,1828
6233,51.4912346,0.144465546,bus,1829
6234,51.49114261,0.144086683,bus,1830
6235,51.49126678,0.148111689,bus,1831
6236,51.49134684,0.147668877,bus,1832
6238,51.49060567,0.152287006,bus,1833
6239,51.49018252,0.156718324,bus,1834
6240,51.49004114,0.156582004,bus,1835
6241,51.49017239,0.158734594,bus,1836
6242,51.49045588,0.159943639,bus,1837
6243,51.4901346,0.162737493,bus,1838
6244,51.49020629,0.161775727,bus,1839
6247,51.48794253,0.169432747,bus,1840
6248,51.48677879,0.170601867,bus,1841
6249,51.48617558,0.171610313,bus,1842
6251,51.4843537,0.174807753,bus,1843
6252,51.48528849,0.172893314,bus,1844
6254,51.48251622,0.178839571,bus,1845
6255,51.48129271,0.177413002,bus,1846
6257,51.48066557,0.174862711,bus,1847
6260,51.47965411,0.166835849,bus,1848
6261,51.48021739,0.167985924,bus,1849
6264,51.47871014,0.164386013,bus,1850
6265,51.47736827,0.163516008,bus,1851
6266,51.47424362,0.162763331,bus,1852
6268,51.47063149,0.16064859,bus,1853
6271,51.46834436,0.158366359,bus,1854
6272,51.46556218,0.157083251,bus,1855
6273,51.46579367,0.15720935,bus,1856
6274,51.46331858,0.154386001,bus,1857
6275,51.46365764,0.154531545,bus,1858
6276,51.46159237,0.153383333,bus,1859
6277,51.46022478,0.152930264,bus,1860
6279,51.45855194,0.151959023,bus,1861
6286,51.45711159,0.141728471,bus,1862
6287,51.45723349,0.139977997,bus,1863
6290,51.45791333,0.135245009,bus,1864
6294,51.45838713,0.131941815,bus,1865
6295,51.45838434,0.132589472,bus,1866
6301,51.46035605,0.120070602,bus,1867
6302,51.46030957,0.121148137,bus,1868
6303,51.46088307,0.116783941,bus,1869
6307,51.4633558,0.108317885,bus,1870
6308,51.46301055,0.108014038,bus,1871
6309,51.46484007,0.109293331,bus,1872
6310,51.46511706,0.109392489,bus,1873
6313,51.46670759,0.110459299,bus,1874
6314,51.46712325,0.110348899,bus,1875
6315,51.49055811,0.153408391,bus,1876
6316,51.46936147,0.109905037,bus,1877
6317,51.47170909,0.110877325,bus,1878
6318,51.47072458,0.110615891,bus,1879
6319,51.47487245,0.109496926,bus,1880
6320,51.4734044,0.111617989,bus,1881
6323,51.45579001,0.150058587,bus,1882
6324,51.45559131,0.15157506,bus,1883
6326,51.45477526,0.155365535,bus,1884
6327,51.45485482,0.154462448,bus,1885
6328,51.45427491,0.158609409,bus,1886
6329,51.45425195,0.157903018,bus,1887
6330,51.4532535,0.163282359,bus,1888
6334,51.45188348,0.174142103,bus,1889
6335,51.47613443,0.108331086,bus,1890
6336,51.47762525,0.106441264,bus,1891
6337,51.47793902,0.105994877,bus,1892
6338,51.47866805,0.104458687,bus,1893
6339,51.47954232,0.103346785,bus,1894
6342,51.48179476,0.101606899,bus,1895
6343,51.48219678,0.101755008,bus,1896
6348,51.44918415,0.188233622,bus,1897
6349,51.44948161,0.185786714,bus,1898
6350,51.4486334,0.191719013,bus,1899
6351,51.44856798,0.191370464,bus,1900
6354,51.44772084,0.197230637,bus,1901
6355,51.44741148,0.198381533,bus,1902
6356,51.44684612,0.202628734,bus,1903
6357,51.44681146,0.202080178,bus,1904
6360,51.44552947,0.210466235,bus,1905
6367,51.45172878,0.174724876,bus,1906
6368,51.47258586,-0.328116151,bus,1907
6372,51.46635524,-0.330085909,bus,1908
6373,51.46291608,-0.331694216,bus,1909
6382,51.4483052,-0.329290978,bus,1910
6387,51.44431037,-0.34053144,bus,1911
6388,51.44203357,-0.344225666,bus,1912
6390,51.44025579,-0.34696625,bus,1913
6393,51.43512915,-0.351366717,bus,1914
6398,51.4262874,-0.356331058,bus,1915
6402,51.47636757,-0.32468027,bus,1916
6405,51.47201964,-0.32813685,bus,1917
6410,51.4636259,-0.331653935,bus,1918
6411,51.4609492,-0.331866703,bus,1919
6412,51.46019462,-0.331289625,bus,1920
6413,51.45852104,-0.330587753,bus,1921
6417,51.45914754,-0.331011129,bus,1922
6422,51.44542293,-0.335914988,bus,1923
6424,51.44381235,-0.340923627,bus,1924
6428,51.43684701,-0.350110701,bus,1925
6433,51.42844866,-0.354628007,bus,1926
6435,51.42670701,-0.35611462,bus,1927
6437,51.4211632,-0.359003086,bus,1928
6439,51.41846301,-0.358826531,bus,1929
6440,51.42239374,-0.358901481,bus,1930
6441,51.41567442,-0.359400968,bus,1931
6449,51.41840211,-0.35897253,bus,1932
6461,51.47436923,-0.327057391,bus,1933
6463,51.36607673,-0.193456519,bus,1934
6465,51.36642131,-0.188400572,bus,1935
6466,51.36557248,-0.185848276,bus,1936
6468,51.36614377,-0.179777739,bus,1937
6471,51.36310914,-0.17662289,bus,1938
6479,51.36787155,-0.194966169,bus,1939
648,51.46528814,-0.252541325,bus,1940
6480,51.36685166,-0.192391677,bus,1941
6481,51.36683415,-0.19125746,bus,1942
