,office,sustenance,transport,retail,leisure,residence
101,-0.009974182,-0.013968229,0.07198471,-0.07308543,0.0024685264,0.0026040673
102,-1.1980534e-05,0.013306007,-0.020122647,-0.013781756,0.0028174818,0.0269939
103,-0.19476372,-0.20775765,-0.28202212,-0.028936177,-0.116963685,0.23904547
104,-0.015273273,-0.0277161,0.040049613,0.0028966665,0.011867106,-0.0076945126
105,-0.07347706,-0.015865564,0.0121436715,-0.023620054,0.052994594,0.062491596
106,-0.007996798,-0.012649924,0.01128763,0.012120247,-0.015309602,-0.016684711
107,0.027375758,-0.022250295,0.013840437,-0.021919876,-0.028237045,0.04562717
108,0.022827983,-0.019517303,0.021560073,-0.17493063,0.0044783056,0.09618354
109,0.027162373,0.060852677,0.04864627,0.006477058,0.014580503,-0.0050254464
110,0.073672414,-0.0078959465,-0.029290855,0.03179732,0.037296534,0.042822897
111,-0.015367985,-0.063112825,-0.026504278,-0.07370651,-0.09777433,0.0031279027
112,-0.06457475,0.046883196,0.0020614862,-0.062508225,-0.16988346,0.052855015
113,0.07358137,0.0843094,0.0634734,-0.05925581,0.08171412,-0.03337425
114,0.022717834,0.013237119,0.043302774,-0.034002185,0.031633675,-0.0009780526
115,-0.0046720207,0.08176738,0.058975995,0.042583108,0.0031799674,-0.06456214
116,0.040968254,0.012615591,-0.008291364,0.00026923418,0.07178952,-0.0466159
117,0.00773257,0.013987392,0.018579066,0.0013809502,0.022491232,-0.0250023
118,-0.043675125,-0.021658301,0.019428492,-0.013837576,-0.028068006,0.033037722
119,0.005176127,0.016935289,0.01041925,0.004742816,0.040046662,0.004094906
120,0.015769154,0.027504325,0.036962926,0.011604726,-0.016850531,-0.01552397
121,0.0036534667,0.033890545,-0.032988608,-0.006275475,0.02984348,0.032999635
122,-0.0013129711,-0.01271987,0.040662527,0.017659694,-0.0048890114,0.042336367
123,-0.062758565,-0.023584306,-0.0039295554,0.048229545,-0.25768852,0.052865714
124,0.029910505,-0.031476915,-0.01963538,-0.02407074,0.040907115,-0.0016520023
125,-0.563462,-0.22160967,-0.320835,-0.104289144,-0.379582,0.047708243
126,0.022145808,0.08614999,-0.043341875,0.049708754,-0.011631608,-0.0014285445
127,-0.023754358,-0.0077279806,0.037757874,-0.06981605,0.0010671616,0.013699472
128,-0.09238896,-0.06979436,-0.1079531,-0.044602275,-0.11462483,0.10983976
129,0.0060986876,0.016015649,0.013341725,0.0054140985,-0.022544265,0.03511347
130,0.038800478,0.0065636635,0.05243963,0.0018185377,0.030225992,-0.0049036294
131,0.01561898,-0.052109063,0.012469709,-0.09217584,-0.01220116,0.017547172
132,-0.026484668,-0.010045499,0.06530446,-0.022869885,0.013488352,0.023045927
133,-0.0047767833,0.0020241141,0.053203642,-0.0022768676,0.013081133,-0.030788183
134,0.044186316,0.021396562,-0.007875681,0.0067681223,-0.03354132,0.01882577
135,0.11610922,-0.05925101,0.0023741722,0.10855648,0.09594029,0.28248924
136,0.016038269,0.014141381,0.0012235045,-0.022089124,0.011554837,-0.03290361
137,0.08354929,0.072974235,0.04635042,0.080663025,0.032828018,0.041360527
138,0.034511715,0.04411584,-0.011800826,0.013124615,0.007514924,0.0069954544
139,-0.090955675,-0.026496053,-0.007504225,-0.068740934,0.093700275,-0.015615761
140,0.03161049,-0.03713262,0.0028160214,-0.08895022,0.0064527094,0.003926456
141,0.04150951,-0.000656724,0.05756277,-0.055464208,-0.020649225,0.018177688
142,0.037546456,0.031127661,0.0353567,0.004223287,-0.026082665,-0.00021255016
143,0.0037158132,-0.03483212,0.07011306,-0.108082235,0.05820191,0.096884206
144,-0.032984197,-0.003056705,0.02458167,-0.0027664602,0.013388723,-0.012162387
145,0.00017738342,0.03609678,0.027309358,-0.0010210872,0.016374767,0.0012257993
146,0.054628402,0.013859153,-0.0093330145,0.03926024,-0.078282,0.01847446
147,0.060009602,0.029394269,0.015869796,0.0071214437,-0.024789512,0.031215906
148,0.034665823,0.09350896,0.011134148,0.082758784,-0.030099869,0.02889812
149,0.006069027,-0.055191696,-0.031023294,-0.12970892,-0.01800263,0.05847287
150,0.084764406,0.07864627,-0.0035658479,-0.1697914,-0.11254257,-0.01134184
151,-0.1264672,-0.062301695,0.068700194,0.010895133,0.06037107,0.081428275
152,-0.7043067,-0.56081057,-0.4730172,-0.1376495,-0.62001526,0.15037668
153,0.028057456,0.032387853,-0.15122348,-0.05123833,0.009091437,0.093105
154,-0.035155892,-0.0018660426,0.031334877,-0.020698786,-0.034665644,0.017935537
155,-0.037406504,-0.009701908,-0.0063518286,-0.010095358,-0.013108313,0.023344725
156,0.06686476,0.029745877,0.027323961,0.0016548932,0.07347593,-0.045825064
157,-0.02356422,-0.013500273,0.0013167858,-0.064157665,0.028419703,0.06450063
158,-0.00369519,-0.0025693476,-0.04310131,-0.036823094,0.0044524074,0.0022364259
159,0.011541136,-0.016779691,-0.019396424,-0.007661864,0.035627782,0.011870891
160,0.05486524,-0.040568113,0.05837661,0.0019430816,0.043795466,0.0009058714
161,0.028486118,-0.0173074,0.021624625,-0.038012862,-0.00082081556,-0.024841249
162,0.048726708,-0.033274114,-0.080127,0.056432605,0.014751315,-0.06272459
163,0.06260523,0.014808953,0.02093941,-0.020154491,0.008598208,0.024560064
164,0.11190103,0.079999745,0.04713154,0.052811027,-0.01860559,0.012468457
165,0.106637895,0.06484833,-0.026801348,-0.03548482,-0.011957109,-0.038267642
166,0.025966518,0.042075098,0.049230874,-0.0010313988,0.0032577515,-0.03702268
167,0.056204915,-0.0056794286,0.014810562,-0.13055074,0.062668115,-0.036043376
168,0.208333,0.07459605,-0.05414796,-0.06919539,0.056370497,0.02775798
169,0.01994145,0.044670016,0.01958239,-0.018191218,-0.02327159,0.023296148
170,-0.03307295,-0.019896418,-0.011437744,-0.035015166,-0.04485035,-0.033166386
171,-0.00051802397,-0.039159626,-0.027427077,-0.04610616,-0.01892984,-0.04909324
172,0.010716438,0.06243825,0.07278961,-0.02973485,-0.038930565,0.027627066
173,0.011890709,-0.0040760934,-0.009526193,-0.00941816,-0.012638666,0.0064946413
174,0.02361983,0.0069607496,0.022616923,0.07355961,-0.047748804,-0.014387026
175,0.0647434,-0.007429719,-0.037530243,-0.04608254,-0.00021922588,-0.03137055
176,0.0023294091,0.0066869557,0.013884127,-0.005458951,0.022586435,0.017939448
177,-0.0087429285,-0.03592366,-0.021289766,-0.148978,0.03694004,-0.0847956
178,0.07763389,0.03862685,0.039791763,0.07957584,0.063517824,-0.14658007
179,-0.04164377,0.055143744,0.031913638,-0.026478827,-0.13750666,0.073242575
180,0.025503755,0.027772427,0.051022828,0.0063556433,0.03471762,0.012762785
181,0.012691855,0.008586109,0.019552588,-0.047704697,-0.0017597973,0.02433756
182,0.012113333,-0.0055698752,0.025999367,-0.0432007,-0.016497225,-0.017064124
183,0.03291112,0.024484038,0.025461495,-0.0046257377,0.0467394,5.5730343e-06
184,0.05021496,0.026640415,-0.0443632,0.016335845,-0.015246272,-0.0023027658
185,0.034787387,0.031517744,0.014479339,-0.026587784,-0.02614507,-0.021761686
186,0.041431785,0.014592499,0.05090359,0.020760357,-0.002102673,-0.005984634
187,0.08973846,0.048250258,0.054705024,-0.013554603,-0.032897383,-0.08558792
188,0.09746465,-0.014732778,-0.005595863,-0.05198726,-0.01845479,0.029719949
189,0.00020344555,0.02030769,0.010264635,0.041875124,0.05913222,0.00686419
190,0.001224041,0.00087827444,0.046872616,-0.026688576,0.04225099,-0.011935979
191,0.060915403,-0.010178059,0.034348607,0.0123420805,-0.012131691,0.02026236
192,0.008166172,-0.016123801,-0.047255337,0.0062770545,0.06794256,0.13060111
193,-0.028549552,-0.012599736,0.031278253,-0.022706658,0.009343013,0.0043214187
194,0.00851506,-0.015811205,0.016665995,-0.020586103,-0.076051,0.013538718
195,-0.05052515,-0.08170077,-0.0152812,-0.036305815,-0.08707476,0.0016346574
196,0.028789252,0.059764534,0.0016998053,0.042619944,0.05733514,-0.04025796
197,0.039750144,0.02465707,-0.01775992,-0.018407643,0.03165245,-0.036517143
198,0.017157346,0.00042399764,0.055544913,-0.027050704,0.07538009,-0.031201482
199,-0.0173648,-0.022816896,0.037347496,-0.04393816,0.013332844,0.014826953
200,-0.03531307,-0.0041564703,0.0045037866,-0.01932317,-0.02121222,0.028544761
201,0.025920138,0.032533187,0.015373185,-0.015279874,-0.022474825,-0.032069564
202,0.037456416,0.08366093,-0.0074121803,0.049077272,-0.029552206,0.12605476
203,-0.020774484,0.041244403,0.037046388,0.0077883303,-0.037345767,0.020814598
204,0.017836928,-0.0061223805,0.007232964,-0.055737704,-0.013417423,-0.042590737
205,0.016847301,0.006414503,0.022442728,0.027013883,0.025221832,-0.018339455
206,0.0950827,0.04498957,0.07937509,0.006264046,0.033449665,0.01903665
207,-0.03676015,-0.0023022592,0.016978025,-0.04091987,0.03278491,-0.020287871
208,0.020666525,0.04504864,0.029577881,0.012197122,0.051416174,0.004193127
209,0.009318471,0.030431218,0.04318227,0.026503049,0.07560041,0.008477092
210,-0.03610584,-0.014622852,0.0044030845,-0.040176734,-0.07892981,-0.03213513
211,-0.0042452216,0.004249707,0.04517579,-0.010128543,0.09852706,-0.04602921
212,0.02935946,-0.011222243,0.03361106,0.0072793365,-0.01850164,0.015042901
213,-0.005014643,0.068757266,0.036403254,0.06550351,-0.035784572,0.006202489
214,-0.011033341,-0.039137952,-0.086638495,-0.041491926,-0.17250311,0.03019604
215,-0.03983227,-0.02996485,-0.009110987,0.06264022,0.13727754,0.048800558
216,-0.0067068636,-0.0057761073,0.017528892,-0.0038154423,3.8683414e-05,0.04034382
217,0.05382371,0.010846585,0.0034248233,0.00999096,-0.009786129,-0.004557371
218,0.111915216,0.019276105,0.19352233,0.05987768,-0.0012533069,0.013093948
219,0.02096308,0.035948023,0.014470026,-0.0055335313,-0.025416642,-0.0077331066
220,0.011560008,0.0024777055,0.004941523,-0.030855969,-0.010249972,0.008574009
221,0.05351183,0.00011122227,0.08435115,-0.018935949,0.021447718,-0.0021122992
222,-0.010877594,-0.026105836,0.057594478,-0.032834858,-0.004109144,-0.011858821
223,0.015973454,0.010020185,-0.014746159,-0.009729298,0.017557397,-0.016078204
224,4.184805e-05,-0.0028917715,0.018945992,0.03274017,0.000359416,0.08293873
225,0.072237775,-0.044173636,0.15834571,0.089977026,-0.18657553,0.011078775
226,0.014355078,-0.037260085,0.028312087,-0.039578065,0.084375754,-0.0062963367
227,0.02737026,0.0059616566,0.004659489,0.010366626,-0.077313974,0.017557085
228,-0.02915869,0.009851113,-0.009757355,0.034218594,-0.03444113,0.017848551
229,-0.019423828,0.017389588,0.021365985,0.020387813,-0.043246627,0.0009676218
230,0.0017310679,0.042463593,0.062218353,0.08246498,-0.062162593,-0.008728743
231,-0.0012693703,0.006910339,0.022436768,0.005707115,-0.0023900568,0.00048273802
232,-0.019329488,0.035719812,-0.047096997,0.0667188,-0.01684463,0.01961726
233,0.016631305,0.030696988,0.0024841726,0.015226394,-0.018993795,0.022099674
234,0.120202065,0.102374226,0.018808335,0.06112781,-0.31141207,-0.047801614
235,0.007025242,-1.1473894e-05,-0.08364034,-0.038016886,-0.028257638,0.004695475
236,0.088072665,0.018105559,0.10570896,0.189928,0.06045048,0.18102041
237,-0.021611867,-0.012803078,0.077569455,0.04853387,-0.0834088,0.10220796
238,-0.009802779,0.002474904,-0.03079313,0.04126714,-0.053275988,-0.013473809
239,0.06996621,-0.04582727,-0.18155129,0.07746708,-0.0980641,0.092155814
240,0.04871247,-0.008275472,-0.15407512,-0.07201557,-0.014765091,-0.08981395
241,0.059907466,0.010151356,-0.030950963,-0.008882105,-0.026027806,-0.010703027
242,-0.048038654,0.002809763,0.0069904476,-0.13428786,0.059113514,-0.017480254
243,-0.042306792,-0.001446344,0.023808062,0.029994547,0.027989492,0.012223005
244,0.011912979,-0.015050307,0.0008559376,-0.0037380755,-0.019298717,-0.007121742
245,0.038182553,-0.020159572,0.03207518,0.018328339,-0.051624626,0.017618954
246,0.038336255,-0.08639991,0.06870392,0.0770769,-0.12634705,-0.066782236
247,-0.007003732,-0.057392284,0.013562709,-0.06913021,-0.13054788,-0.13029623
248,-0.011493433,-0.02442038,-0.002377957,-0.03304343,0.0050972104,-0.008083761
249,0.0054660514,-0.016752273,0.006236315,-0.0414671,0.04231125,0.022563398
250,0.006481357,-0.016608626,0.017121255,-0.016783297,0.002948463,-0.12087268
251,-0.0050650127,0.007708356,-0.05097708,-0.057968885,-0.1304482,0.0074617863
252,0.0017151274,0.027041838,-0.022288978,0.021270096,-0.005726248,0.023294687
253,-0.022721417,-0.01224336,-0.012327045,-0.010618225,-0.027129196,0.0040429235
254,-0.030223422,-0.029052064,-0.011266895,-0.037363417,0.0022007544,-0.01767674
255,-0.022697806,0.0027211756,-0.03842491,0.016799465,-0.012242556,-0.049565613
256,0.1537056,0.06481937,0.12702802,-0.0068082064,-0.016075253,-0.08930802
257,0.0053982297,0.032998376,0.032154486,0.0011814535,0.0049182624,0.045297503
258,0.028255649,0.014963917,0.029476717,0.010793433,0.008104801,0.0065727234
259,-0.0061375313,0.003647834,-0.018452615,-0.010184705,0.0011571348,0.024210036
260,0.006815497,-0.0015175715,-0.014989167,-0.009915993,-0.013837397,0.019047588
261,0.01765877,-0.008330107,0.010427743,0.0027071834,0.02299273,-0.016900778
262,-0.023348331,0.02671817,0.047228724,0.10268885,-0.04687038,0.04341355
263,-0.0070516467,0.011323243,0.049967617,-0.0015148222,0.023505062,0.024697185
264,0.037911564,0.05614069,0.0477688,0.11879784,-0.0005969405,0.01823318
265,0.045382172,0.011756092,0.006852478,0.10225174,-0.011693731,-0.011061937
266,0.020143133,-0.007977847,0.027693838,0.009477906,0.044621542,0.036109835
267,-0.01778078,-0.0603631,-0.10906628,-0.20483106,0.090461075,0.037474215
268,0.02021724,-0.014278591,-0.024384737,0.021449983,-0.058500096,0.13780618
269,0.026592463,0.008364886,0.005104035,-0.05459535,0.010160387,-0.03713119
270,0.09669995,0.07105185,0.09795648,0.04490295,-0.0010956824,0.029845774
271,-0.0027659088,0.018545717,-0.0033360422,0.0010135025,5.90086e-05,0.029721864
272,0.16098186,0.19138834,0.23770997,0.23550156,0.0063690245,0.26948386
273,-0.005828984,0.0047066063,-0.00498949,-0.010255188,0.0066882074,-0.0054222345
274,-0.0136339925,-0.011051334,-0.02519837,0.023438498,0.01404652,-0.01761131
275,0.009494171,-0.03445381,-0.021015346,-0.028316498,0.03702241,0.0061878264
276,0.14855093,0.06944466,0.054662824,-0.022857577,0.07819003,0.05531913
277,0.04891368,0.05890724,0.024775952,0.0074269474,0.012634426,-0.007102728
278,-0.012624208,-0.0010650903,-0.01145111,-0.01752635,-0.010505438,-0.04191959
279,-0.029865988,0.047463596,-0.02393955,0.0083922,-0.08675714,0.035164177
280,0.0056378543,-0.0077508837,0.03502862,0.030709028,-0.008781269,0.0062558055
281,0.022030886,0.038127474,0.004079044,0.033324316,0.027390897,0.02256471
282,-0.005798027,0.036366664,-0.036242425,0.0016365647,-0.0062767416,0.027205825
283,0.017232984,0.042298853,0.08207244,-0.03871429,0.09584814,0.069303095
284,-0.0024682954,0.021895379,0.013672471,-0.0047424138,-0.012561619,0.03603822
285,-0.0074334517,0.010238513,0.05254346,-0.024893627,-0.005271584,-0.026296496
286,0.081362754,0.05616343,0.05776137,-0.043569565,0.16654524,0.07626641
287,0.00410147,0.015212573,-0.012320071,0.0036275536,-0.008630082,0.003757298
288,0.020363022,0.014663041,0.010006428,0.01160717,-0.0805973,0.07339227
289,0.0011969283,0.0035955906,0.038756415,0.006276898,0.00027415156,0.020109177
290,0.015291673,0.02517888,-0.0036587194,0.057882912,0.06986053,-0.020829141
291,0.0011670552,-0.021159232,0.007524729,-0.0070426017,-0.0035284758,-0.00032162666
292,0.016334012,-0.02793467,0.06579822,-0.08858706,-0.07642493,-0.073459804
293,0.041082762,0.032624528,0.05938986,0.0066206753,-0.026569813,-0.0064594746
294,0.034649406,0.041392103,0.015458018,-0.04751277,0.025179535,0.010895073
295,0.0026978627,0.019076921,-0.034200415,0.011786163,0.0734663,0.024665177
296,0.010126784,0.01970625,-0.015838802,0.04486087,-0.025823534,0.07347202
297,-0.03127168,0.00851953,0.054046273,-0.003442943,0.06811708,0.03385967
298,-0.058278337,0.013484724,-0.0013953894,-0.023061063,0.028494567,-0.020288765
299,0.019638859,0.030114435,0.015255958,0.034804087,-0.0262601,0.06070748
300,-0.0025281385,0.018451398,0.016293332,0.03727774,-0.062327176,0.061435536
301,0.008093198,0.00874557,-0.015016496,-0.0040430464,-0.012712121,-0.02063942
302,-0.0077103022,0.008506827,-0.0006731227,-0.0104326345,0.013326875,-0.017622292
303,0.010126095,0.011854827,0.028743759,-0.00981997,-0.017228648,0.014176786
304,0.017596893,-0.0011177585,0.017976299,0.004273191,-0.047294356,0.07885572
305,0.0952019,0.0072539374,0.04991501,-0.037828207,0.059515674,-0.17074418
306,-0.06599541,0.104786254,-0.03535056,-0.017195687,0.03399241,0.07356617
307,0.0074119605,0.01141803,0.022741973,-0.022942036,0.0201163,0.0038541555
308,-0.023545455,-0.00071011484,0.045750886,-0.004399061,0.038858928,0.08275077
309,-0.031521168,-0.042164087,-0.007826239,0.037738122,-0.0043621734,0.01961559
310,0.0089124665,-0.0109407,0.006111663,0.017809825,-0.015779227,0.031380825
311,0.025151528,0.029923705,0.008376025,0.04138979,-0.11891328,-0.016156375
312,0.007224993,0.024356004,-0.007497579,0.022378564,-0.12270671,0.02999705
313,-0.016016334,0.0005469173,0.043411046,0.009957731,-0.008288458,-0.0060039163
314,0.006983038,-0.05183789,0.006396979,-0.1269741,-0.16568646,0.004113257
315,0.032172382,0.00639987,-0.0018113554,0.020467162,-0.008704655,-0.019441754
316,0.005271204,-0.0136039555,0.00886178,-0.009717226,0.0034773499,-0.000533998
317,0.014786568,0.03126575,0.0054426193,-0.00783354,-0.022340178,0.018095672
318,0.010755245,0.01917243,0.015924893,0.003641896,-0.27902037,-0.0034411252
319,0.025006037,0.031281427,0.068462424,-0.05087684,-0.02502393,0.08968688
320,0.025901973,0.004444897,0.0031721592,0.027991831,0.0013782531,-0.0022882223
321,-0.030547082,-0.009367228,-0.011488855,0.017820358,-0.016147688,0.067701936
322,0.0057859197,0.018531427,0.040949017,0.11199023,-0.023436338,0.061909676
323,-0.016506165,-0.03530121,0.078822255,-0.028792888,-0.2196973,0.010892391
324,0.01580644,0.005873576,-0.0015738308,0.029967368,-0.039233863,0.01049763
325,-0.0055717714,0.011473563,0.005035624,-0.03112688,-0.008674525,-0.006818354
326,0.041386545,0.033253796,0.015423089,0.03929819,0.024760358,0.023536563
327,-0.013980962,0.06698215,0.0422194,0.013244033,-0.0012856424,-0.0055235624
328,-0.046600297,0.022640616,0.0015614331,-0.015158385,-0.014477894,0.0394755
329,0.0082894415,-0.07347706,-0.055955082,-0.075063884,-0.004951805,0.03434658
330,0.010295376,0.009301677,-0.039998114,0.019859076,0.009256721,0.058452368
331,-0.016185045,0.040085882,0.029976845,-0.15753806,-0.014389783,-0.040394366
332,-0.016127065,0.019919723,0.016201615,0.001521647,-0.024398297,0.053360403
333,-0.0056500323,-0.012543682,-0.01921542,-0.04488694,-0.018479533,-0.022920668
334,0.02338902,-0.0007148981,0.0049926043,0.023386732,-0.033680663,0.07841045
335,-0.042028725,-0.04532987,-0.0067584813,-0.04677114,0.09283784,-0.113479674
